protein_id,domain1,domain2,signature1,signature2,domain1_length,domain2_length
F6U5M8,IPR038773:117-311,IPR016054:141-221,InterPro:IPR038773,InterPro:IPR016054,195,81
F7BB46,IPR038773:123-296,IPR016054:129-209,InterPro:IPR038773,InterPro:IPR016054,174,81
F7I0R6,IPR038773:1-194,IPR045860:28-106,InterPro:IPR038773,InterPro:IPR045860,194,79
F7I0R6,IPR038773:1-194,IPR016054:26-106,InterPro:IPR038773,InterPro:IPR016054,194,81
F7I0R6,IPR045860:28-106,IPR016054:26-106,InterPro:IPR045860,InterPro:IPR016054,79,81
G1Q4G7,IPR038773:1-195,IPR045860:28-106,InterPro:IPR038773,InterPro:IPR045860,195,79
G1Q4G7,IPR038773:1-195,IPR016054:26-106,InterPro:IPR038773,InterPro:IPR016054,195,81
G1Q4G7,IPR045860:28-106,IPR016054:26-106,InterPro:IPR045860,InterPro:IPR016054,79,81
G1Q5C8,IPR038773:54-149,IPR045860:62-140,InterPro:IPR038773,InterPro:IPR045860,96,79
G1Q5C8,IPR038773:54-149,IPR016054:60-140,InterPro:IPR038773,InterPro:IPR016054,96,81
G1Q5C8,IPR045860:62-140,IPR016054:60-140,InterPro:IPR045860,InterPro:IPR016054,79,81
G1QB29,IPR038773:19-127,IPR045860:40-118,InterPro:IPR038773,InterPro:IPR045860,109,79
G1QB29,IPR038773:19-127,IPR016054:38-118,InterPro:IPR038773,InterPro:IPR016054,109,81
G1QB29,IPR045860:40-118,IPR016054:38-118,InterPro:IPR045860,InterPro:IPR016054,79,81
G1R2X3,IPR038773:1-185,IPR045860:28-106,InterPro:IPR038773,InterPro:IPR045860,185,79
G1R2X3,IPR038773:1-185,IPR016054:26-106,InterPro:IPR038773,InterPro:IPR016054,185,81
G1R2X3,IPR045860:28-106,IPR016054:26-106,InterPro:IPR045860,InterPro:IPR016054,79,81
G3RQ30,IPR038773:123-297,IPR016054:130-209,InterPro:IPR038773,InterPro:IPR016054,175,80
G3RQY9,IPR038773:1-194,IPR045860:27-106,InterPro:IPR038773,InterPro:IPR045860,194,80
G3RQY9,IPR038773:1-194,IPR016054:27-106,InterPro:IPR038773,InterPro:IPR016054,194,80
G3RQY9,IPR045860:27-106,IPR016054:27-106,InterPro:IPR045860,InterPro:IPR016054,80,80
G3UFM9,IPR038773:1-194,IPR016054:26-106,InterPro:IPR038773,InterPro:IPR016054,194,81
G7MRJ3,IPR038773:1-193,IPR045860:28-106,InterPro:IPR038773,InterPro:IPR045860,193,79
G7MRJ3,IPR038773:1-193,IPR016054:26-106,InterPro:IPR038773,InterPro:IPR016054,193,81
G7MRJ3,IPR045860:28-106,IPR016054:26-106,InterPro:IPR045860,InterPro:IPR016054,79,81
G7P4Q3,IPR038773:1-193,IPR045860:28-106,InterPro:IPR038773,InterPro:IPR045860,193,79
G7P4Q3,IPR038773:1-193,IPR016054:26-106,InterPro:IPR038773,InterPro:IPR016054,193,81
G7P4Q3,IPR045860:28-106,IPR016054:26-106,InterPro:IPR045860,InterPro:IPR016054,79,81
G9K904,IPR038773:4-200,IPR016054:29-109,InterPro:IPR038773,InterPro:IPR016054,197,81
H0Y1Q9,IPR038773:1-194,IPR045860:27-106,InterPro:IPR038773,InterPro:IPR045860,194,80
H0Y1Q9,IPR038773:1-194,IPR016054:26-106,InterPro:IPR038773,InterPro:IPR016054,194,81
H0Y1Q9,IPR045860:27-106,IPR016054:26-106,InterPro:IPR045860,InterPro:IPR016054,80,81
H0Y6P8,IPR038773:13-205,IPR045860:38-117,InterPro:IPR038773,InterPro:IPR045860,193,80
H0Y6P8,IPR038773:13-205,IPR016054:37-117,InterPro:IPR038773,InterPro:IPR016054,193,81
H0Y6P8,IPR045860:38-117,IPR016054:37-117,InterPro:IPR045860,InterPro:IPR016054,80,81
H2R7H1,IPR038773:1-194,IPR016054:27-106,InterPro:IPR038773,InterPro:IPR016054,194,80
L5L5D5,IPR038773:1-195,IPR045860:28-106,InterPro:IPR038773,InterPro:IPR045860,195,79
L5L5D5,IPR038773:1-195,IPR016054:26-106,InterPro:IPR038773,InterPro:IPR016054,195,81
L5L5D5,IPR045860:28-106,IPR016054:26-106,InterPro:IPR045860,InterPro:IPR016054,79,81
L5LBY0,IPR038773:1-205,IPR016054:26-116,InterPro:IPR038773,InterPro:IPR016054,205,91
L8I269,IPR038773:1-196,IPR016054:26-106,InterPro:IPR038773,InterPro:IPR016054,196,81
L9KG17,IPR038773:1-195,IPR045860:27-106,InterPro:IPR038773,InterPro:IPR045860,195,80
L9KG17,IPR038773:1-195,IPR016054:26-106,InterPro:IPR038773,InterPro:IPR016054,195,81
L9KG17,IPR045860:27-106,IPR016054:26-106,InterPro:IPR045860,InterPro:IPR016054,80,81
M3X815,IPR038773:22-216,IPR016054:47-127,InterPro:IPR038773,InterPro:IPR016054,195,81
N0E472,IPR038773:123-297,IPR016054:129-209,InterPro:IPR038773,InterPro:IPR016054,175,81
N0E4A8,IPR038773:57-233,IPR016054:63-143,InterPro:IPR038773,InterPro:IPR016054,177,81
N0E630,IPR038773:75-229,IPR045860:72-140,InterPro:IPR038773,InterPro:IPR045860,155,69
N0E630,IPR038773:75-229,IPR016054:77-139,InterPro:IPR038773,InterPro:IPR016054,155,63
N0E630,IPR045860:72-140,IPR016054:77-139,InterPro:IPR045860,InterPro:IPR016054,69,63
N0E641,IPR038773:1-194,IPR045860:27-106,InterPro:IPR038773,InterPro:IPR045860,194,80
N0E641,IPR038773:1-194,IPR016054:26-106,InterPro:IPR038773,InterPro:IPR016054,194,81
N0E641,IPR045860:27-106,IPR016054:26-106,InterPro:IPR045860,InterPro:IPR016054,80,81
N0E642,IPR038773:1-194,IPR016054:26-106,InterPro:IPR038773,InterPro:IPR016054,194,81
N0E6I7,IPR038773:1-194,IPR016054:26-106,InterPro:IPR038773,InterPro:IPR016054,194,81
Q6MG53,IPR038773:1-194,IPR016054:26-106,InterPro:IPR038773,InterPro:IPR016054,194,81
Q8K1T4,IPR038773:1-194,IPR016054:26-106,InterPro:IPR038773,InterPro:IPR016054,194,81
Q8NDX9,IPR038773:1-194,IPR045860:27-106,InterPro:IPR038773,InterPro:IPR045860,194,80
Q8NDX9,IPR038773:1-194,IPR016054:26-106,InterPro:IPR038773,InterPro:IPR016054,194,81
Q8NDX9,IPR045860:27-106,IPR016054:26-106,InterPro:IPR045860,InterPro:IPR016054,80,81
S7P176,IPR038773:1-195,IPR045860:28-106,InterPro:IPR038773,InterPro:IPR045860,195,79
S7P176,IPR038773:1-195,IPR016054:26-106,InterPro:IPR038773,InterPro:IPR016054,195,81
S7P176,IPR045860:28-106,IPR016054:26-106,InterPro:IPR045860,InterPro:IPR016054,79,81
U3FFR1,IPR038773:1-194,IPR045860:28-106,InterPro:IPR038773,InterPro:IPR045860,194,79
U3FFR1,IPR038773:1-194,IPR016054:26-106,InterPro:IPR038773,InterPro:IPR016054,194,81
U3FFR1,IPR045860:28-106,IPR016054:26-106,InterPro:IPR045860,InterPro:IPR016054,79,81
W5P9S9,IPR038773:1-196,IPR016054:26-106,InterPro:IPR038773,InterPro:IPR016054,196,81
A0A061IN68,IPR039237:1-122,IPR016054:20-101,InterPro:IPR039237,InterPro:IPR016054,122,82
A0A091CTZ3,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A091CTZ3,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A091CTZ3,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A0D9R8I0,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A0D9R8I0,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A0D9R8I0,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A0P6JYK2,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A0P6JYK2,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A0P6JYK2,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A151M3P9,IPR039237:1-119,IPR045860:18-102,InterPro:IPR039237,InterPro:IPR045860,119,85
A0A151M3P9,IPR039237:1-119,IPR016054:19-101,InterPro:IPR039237,InterPro:IPR016054,119,83
A0A151M3P9,IPR045860:18-102,IPR016054:19-101,InterPro:IPR045860,InterPro:IPR016054,85,83
A0A1A6G2R9,IPR039237:1-107,IPR016054:2-82,InterPro:IPR039237,InterPro:IPR016054,107,81
A0A1S3ALL0,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A1S3ALL0,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A1S3ALL0,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A1S3GFL4,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A1S3GFL4,IPR039237:1-125,IPR016054:19-99,InterPro:IPR039237,InterPro:IPR016054,125,81
A0A1S3GFL4,IPR045860:19-99,IPR016054:19-99,InterPro:IPR045860,InterPro:IPR016054,81,81
A0A1U7QVF9,IPR039237:1-126,IPR045860:20-100,InterPro:IPR039237,InterPro:IPR045860,126,81
A0A1U7QVF9,IPR039237:1-126,IPR016054:20-101,InterPro:IPR039237,InterPro:IPR016054,126,82
A0A1U7QVF9,IPR045860:20-100,IPR016054:20-101,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A1U7SL27,IPR039237:1-119,IPR045860:18-102,InterPro:IPR039237,InterPro:IPR045860,119,85
A0A1U7SL27,IPR039237:1-119,IPR016054:19-101,InterPro:IPR039237,InterPro:IPR016054,119,83
A0A1U7SL27,IPR045860:18-102,IPR016054:19-101,InterPro:IPR045860,InterPro:IPR016054,85,83
A0A1U7UJ73,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A1U7UJ73,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A1U7UJ73,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A1U9X7Z1,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A1U9X7Z1,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A1U9X7Z1,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A1U9X806,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A1U9X806,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A1U9X806,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A212D4S4,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A212D4S4,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A212D4S4,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A250XUY9,IPR039237:1-125,IPR045860:19-98,InterPro:IPR039237,InterPro:IPR045860,125,80
A0A250XUY9,IPR039237:1-125,IPR016054:19-99,InterPro:IPR039237,InterPro:IPR016054,125,81
A0A250XUY9,IPR045860:19-98,IPR016054:19-99,InterPro:IPR045860,InterPro:IPR016054,80,81
A0A287ADZ3,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A287ADZ3,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A287ADZ3,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A287DDK0,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A287DDK0,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A287DDK0,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A2I3S8U6,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A2I3S8U6,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A2I3S8U6,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A2J8R4N2,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A2J8R4N2,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A2J8R4N2,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A2K5EBM4,IPR039237:1-124,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,124,81
A0A2K5EBM4,IPR039237:1-124,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,124,82
A0A2K5EBM4,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A2K5ICN1,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A2K5ICN1,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A2K5ICN1,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A2K5NLV0,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A2K5NLV0,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A2K5NLV0,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A2K5RBC3,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A2K5RBC3,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A2K5RBC3,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A2K6A8Y8,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A2K6A8Y8,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A2K6A8Y8,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A2K6C7C7,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A2K6C7C7,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A2K6C7C7,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A2K6F9R6,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A2K6F9R6,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A2K6F9R6,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A2K6PDM8,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A2K6PDM8,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A2K6PDM8,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A2K6V4T9,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A2K6V4T9,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A2K6V4T9,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A2R8ZTK2,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A2R8ZTK2,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A2R8ZTK2,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A2U3WZZ1,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A2U3WZZ1,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A2U3WZZ1,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A2U3Y478,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A2U3Y478,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A2U3Y478,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A2Y9EBT0,IPR039237:1-125,IPR045860:20-99,InterPro:IPR039237,InterPro:IPR045860,125,80
A0A2Y9EBT0,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A2Y9EBT0,IPR045860:20-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,80,82
A0A2Y9EW22,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A2Y9EW22,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A2Y9EW22,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A2Y9HSB9,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A2Y9HSB9,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A2Y9HSB9,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A2Y9KB81,IPR039237:47-174,IPR045860:68-148,InterPro:IPR039237,InterPro:IPR045860,128,81
A0A2Y9KB81,IPR039237:47-174,IPR016054:68-149,InterPro:IPR039237,InterPro:IPR016054,128,82
A0A2Y9KB81,IPR045860:68-148,IPR016054:68-149,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A2Y9MID5,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A2Y9MID5,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A2Y9MID5,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A340XDT2,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A340XDT2,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A340XDT2,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A341AV73,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A341AV73,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A341AV73,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A384B2Z6,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A384B2Z6,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A384B2Z6,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A384DTK8,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A384DTK8,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A384DTK8,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A387LAC6,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A387LAC6,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A387LAC6,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A3Q1NCB9,IPR039237:14-124,IPR045860:19-98,InterPro:IPR039237,InterPro:IPR045860,111,80
A0A3Q1NCB9,IPR039237:14-124,IPR016054:18-99,InterPro:IPR039237,InterPro:IPR016054,111,82
A0A3Q1NCB9,IPR045860:19-98,IPR016054:18-99,InterPro:IPR045860,InterPro:IPR016054,80,82
A0A3Q2HYF9,IPR039237:66-164,IPR045860:73-139,InterPro:IPR039237,InterPro:IPR045860,99,67
A0A3Q2HYF9,IPR039237:66-164,IPR016054:72-139,InterPro:IPR039237,InterPro:IPR016054,99,68
A0A3Q2HYF9,IPR045860:73-139,IPR016054:72-139,InterPro:IPR045860,InterPro:IPR016054,67,68
A0A3Q7NCA7,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A3Q7NCA7,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A3Q7NCA7,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A3Q7RWH6,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A3Q7RWH6,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A3Q7RWH6,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A452DUZ4,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A452DUZ4,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A452DUZ4,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A452R9G5,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A452R9G5,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A452R9G5,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A452UEC7,IPR039237:60-174,IPR045860:68-148,InterPro:IPR039237,InterPro:IPR045860,115,81
A0A452UEC7,IPR039237:60-174,IPR016054:68-149,InterPro:IPR039237,InterPro:IPR016054,115,82
A0A452UEC7,IPR045860:68-148,IPR016054:68-149,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A485PPA3,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A485PPA3,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A485PPA3,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A4D9DGW4,IPR039237:1-124,IPR045860:18-100,InterPro:IPR039237,InterPro:IPR045860,124,83
A0A4D9DGW4,IPR039237:1-124,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,124,82
A0A4D9DGW4,IPR045860:18-100,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,83,82
A0A4U1EEM1,IPR039237:1-107,IPR045860:2-81,InterPro:IPR039237,InterPro:IPR045860,107,80
A0A4U1EEM1,IPR039237:1-107,IPR016054:2-82,InterPro:IPR039237,InterPro:IPR016054,107,81
A0A4U1EEM1,IPR045860:2-81,IPR016054:2-82,InterPro:IPR045860,InterPro:IPR016054,80,81
A0A4W2C4I1,IPR039237:2-129,IPR045860:23-103,InterPro:IPR039237,InterPro:IPR045860,128,81
A0A4W2C4I1,IPR039237:2-129,IPR016054:23-104,InterPro:IPR039237,InterPro:IPR016054,128,82
A0A4W2C4I1,IPR045860:23-103,IPR016054:23-104,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A4W2G6V3,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A4W2G6V3,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A4W2G6V3,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A4X2JU63,IPR039237:1-122,IPR045860:19-96,InterPro:IPR039237,InterPro:IPR045860,122,78
A0A4X2JU63,IPR039237:1-122,IPR016054:19-96,InterPro:IPR039237,InterPro:IPR016054,122,78
A0A4X2JU63,IPR045860:19-96,IPR016054:19-96,InterPro:IPR045860,InterPro:IPR016054,78,78
A0A5E4C473,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A5E4C473,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A5E4C473,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A5F4WCR1,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A5F4WCR1,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A5F4WCR1,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A5F8GPC9,IPR039237:1-122,IPR045860:20-96,InterPro:IPR039237,InterPro:IPR045860,122,77
A0A5F8GPC9,IPR039237:1-122,IPR016054:19-96,InterPro:IPR039237,InterPro:IPR016054,122,78
A0A5F8GPC9,IPR045860:20-96,IPR016054:19-96,InterPro:IPR045860,InterPro:IPR016054,77,78
A0A5F8GWB7,IPR039237:1-145,IPR016054:42-119,InterPro:IPR039237,InterPro:IPR016054,145,78
A0A5N3W0G9,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A5N3W0G9,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A5N3W0G9,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A5N3WQ44,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A5N3WQ44,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A5N3WQ44,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A5N4CSX6,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A5N4CSX6,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A5N4CSX6,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A643C9P8,IPR039237:1-107,IPR045860:2-81,InterPro:IPR039237,InterPro:IPR045860,107,80
A0A643C9P8,IPR039237:1-107,IPR016054:2-82,InterPro:IPR039237,InterPro:IPR016054,107,81
A0A643C9P8,IPR045860:2-81,IPR016054:2-82,InterPro:IPR045860,InterPro:IPR016054,80,81
A0A667GKX6,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
A0A667GKX6,IPR039237:1-125,IPR016054:19-100,InterPro:IPR039237,InterPro:IPR016054,125,82
A0A667GKX6,IPR045860:19-99,IPR016054:19-100,InterPro:IPR045860,InterPro:IPR016054,81,82
A0A671DXN3,IPR039237:1-125,IPR045860:19-99,InterPro:IPR039237,InterPro:IPR045860,125,81
