protein_id,protein_name,tax_id,scientific_name,sequence_length,domain_start,domain_end,signature_name,interpro_domain_name
A0A8D2ZLW7,MAC-inhibitory protein,52904,Scophthalmus maximus,127,20,113,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8D2ZLW7,MAC-inhibitory protein,52904,Scophthalmus maximus,127,17,101,IPR045860,Snake toxin-like superfamily
A0A8D2ZLW7,MAC-inhibitory protein,52904,Scophthalmus maximus,127,3,125,IPR056949,CD59 glycoprotein
B3MPG0,Uncharacterized protein,7217,Drosophila ananassae,147,22,119,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
B3MPG0,Uncharacterized protein,7217,Drosophila ananassae,147,3,137,IPR050975,Sleep homeostasis regulator
A0AAN9GJ56,Uncharacterized protein,31220,Littorina saxatilis,116,29,112,IPR045860,Snake toxin-like superfamily
A0A9B0C0U2,Ly6/PLAUR domain-containing protein 6B,30195,Bombus terrestris,187,49,155,IPR039457,Ly6/PLAUR domain-containing protein 6-like
A0A9B0C0U2,Ly6/PLAUR domain-containing protein 6B,30195,Bombus terrestris,187,48,136,IPR045860,Snake toxin-like superfamily
A0A834NDJ7,BMP and activin membrane-bound inhibitor N-terminal domain-containing protein,30213,Vespula pensylvanica,196,7,97,IPR045807,"BMP and activin membrane-bound inhibitor, N-terminal domain"
A0A834NDJ7,BMP and activin membrane-bound inhibitor N-terminal domain-containing protein,30213,Vespula pensylvanica,196,21,100,IPR045860,Snake toxin-like superfamily
A0A1S3JQ41,Uncharacterized protein LOC106175175,7574,Lingula anatina,143,17,113,IPR045860,Snake toxin-like superfamily
A0A1S3JQ41,Uncharacterized protein LOC106175175,7574,Lingula anatina,143,7,114,IPR050918,CNF-like Phospholipase A2 Inhibitor
A0AAD5KX33,Protein sleepless,1820382,Daphnia sinensis,135,14,108,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0AAD5KX33,Protein sleepless,1820382,Daphnia sinensis,135,6,129,IPR050975,Sleep homeostasis regulator
A0A673IF11,Ly6/neurotoxin 1,307959,Sinocyclocheilus rhinocerous,108,31,107,IPR045860,Snake toxin-like superfamily
A0A673IF11,Ly6/neurotoxin 1,307959,Sinocyclocheilus rhinocerous,108,14,105,IPR056949,CD59 glycoprotein
A0A7M7M4C5,Protein sleepless,109461,Varroa destructor,143,28,119,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A7M7M4C5,Protein sleepless,109461,Varroa destructor,143,11,138,IPR050975,Sleep homeostasis regulator
A0AA97JBW2,UPAR/Ly6 domain-containing protein,481883,Eublepharis macularius,112,19,98,IPR016054,Ly-6 antigen/uPA receptor-like
A0AA97JBW2,UPAR/Ly6 domain-containing protein,481883,Eublepharis macularius,112,18,105,IPR045860,Snake toxin-like superfamily
A0A2A3E728,Uncharacterized protein,94128,Apis cerana cerana,146,23,117,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A2A3E728,Uncharacterized protein,94128,Apis cerana cerana,146,21,119,IPR045860,Snake toxin-like superfamily
A0A2A3E728,Uncharacterized protein,94128,Apis cerana cerana,146,6,140,IPR050975,Sleep homeostasis regulator
A0A2K6GCZ5,LY6/PLAUR domain containing 6B,379532,Propithecus coquereli,183,18,182,IPR039457,Ly6/PLAUR domain-containing protein 6-like
A0A2K6GCZ5,LY6/PLAUR domain containing 6B,379532,Propithecus coquereli,183,56,144,IPR045860,Snake toxin-like superfamily
A0A3B5PXG2,LY6/PLAUR domain containing 6,8083,Xiphophorus maculatus,158,5,156,IPR039457,Ly6/PLAUR domain-containing protein 6-like
A0A3B5PXG2,LY6/PLAUR domain containing 6,8083,Xiphophorus maculatus,158,44,130,IPR045860,Snake toxin-like superfamily
A0AAU9XS85,Uncharacterized protein,46732,Pocillopora meandrina,150,21,115,IPR045860,Snake toxin-like superfamily
A0A8K0CRG8,Sodefrin-like factor,2038154,Ignelater luminosus,126,24,116,IPR045860,Snake toxin-like superfamily
A0A8K0CRG8,Sodefrin-like factor,2038154,Ignelater luminosus,126,1,124,IPR050975,Sleep homeostasis regulator
A0AA36GTU1,Uncharacterized protein,53992,Cylicocyclus nassatus,100,18,99,IPR045860,Snake toxin-like superfamily
A0A3Q3FHS8,UPAR/Ly6 domain-containing protein,56723,Labrus bergylta,101,18,83,IPR045860,Snake toxin-like superfamily
A0AA36F437,UPAR/Ly6 domain-containing protein qvr,6645,Octopus vulgaris,108,24,93,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0AA36F437,UPAR/Ly6 domain-containing protein qvr,6645,Octopus vulgaris,108,4,92,IPR050975,Sleep homeostasis regulator
A0A8C2XPP7,Protein Bouncer,8103,Cyclopterus lumpus,129,50,110,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C2XPP7,Protein Bouncer,8103,Cyclopterus lumpus,129,30,114,IPR045860,Snake toxin-like superfamily
A0A8C2XPP7,Protein Bouncer,8103,Cyclopterus lumpus,129,18,120,IPR046354,Sperm acrosome membrane-associated protein 4/Protein Bouncer
A0A9Q1HD05,Uncharacterized protein,206669,Holothuria leucospilota,122,17,98,IPR045860,Snake toxin-like superfamily
A0A212CEC0,Snake toxin/toxin-like domain-containing protein,46360,Cervus elaphus hippelaphus,127,15,88,IPR035076,Snake toxin/toxin-like
A0A212CEC0,Snake toxin/toxin-like domain-containing protein,46360,Cervus elaphus hippelaphus,127,13,90,IPR045860,Snake toxin-like superfamily
A0A212CEC0,Snake toxin/toxin-like domain-containing protein,46360,Cervus elaphus hippelaphus,127,15,125,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A267EA79,Protein sleepless,282301,Macrostomum lignano,167,43,135,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A267EA79,Protein sleepless,282301,Macrostomum lignano,167,24,156,IPR050975,Sleep homeostasis regulator
A7RU86,Uncharacterized protein,45351,Nematostella vectensis,179,36,131,IPR045860,Snake toxin-like superfamily
R4G2F6,3FTx-Den-5,529689,Denisonia devisi,93,22,85,IPR003571,Snake three-finger toxin
R4G2F6,3FTx-Den-5,529689,Denisonia devisi,93,62,82,IPR018354,"Snake toxin, conserved site"
R4G2F6,3FTx-Den-5,529689,Denisonia devisi,93,13,93,IPR045860,Snake toxin-like superfamily
R4G2F6,3FTx-Den-5,529689,Denisonia devisi,93,24,85,IPR054131,Snake toxin cobra-type
A0A7M7JYH8,Protein sleepless,109461,Varroa destructor,128,34,108,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
Q4FAE7,UPAR/Ly6 domain-containing protein,263672,Plethodon cheoah,199,20,102,IPR016054,Ly-6 antigen/uPA receptor-like
Q4FAE7,UPAR/Ly6 domain-containing protein,263672,Plethodon cheoah,199,116,153,IPR016054,Ly-6 antigen/uPA receptor-like
Q4FAE7,UPAR/Ly6 domain-containing protein,263672,Plethodon cheoah,199,19,105,IPR045860,Snake toxin-like superfamily
Q4FAE7,UPAR/Ly6 domain-containing protein,263672,Plethodon cheoah,199,113,193,IPR045860,Snake toxin-like superfamily
Q4FAE7,UPAR/Ly6 domain-containing protein,263672,Plethodon cheoah,199,8,172,IPR050918,CNF-like Phospholipase A2 Inhibitor
R4G2W2,3FTx-Fur-27,529697,Furina ornata,95,22,83,IPR003571,Snake three-finger toxin
R4G2W2,3FTx-Fur-27,529697,Furina ornata,95,60,80,IPR018354,"Snake toxin, conserved site"
R4G2W2,3FTx-Fur-27,529697,Furina ornata,95,13,91,IPR045860,Snake toxin-like superfamily
R4G2W2,3FTx-Fur-27,529697,Furina ornata,95,24,83,IPR054131,Snake toxin cobra-type
A0AA35KP89,Phospholipase A2 inhibitor N-terminal domain-containing protein,74358,Podarcis lilfordi,117,21,78,IPR004126,"Phospholipase A2 inhibitor, N-terminal domain"
A0AA35KP89,Phospholipase A2 inhibitor N-terminal domain-containing protein,74358,Podarcis lilfordi,117,17,99,IPR045860,Snake toxin-like superfamily
A0AA35KP89,Phospholipase A2 inhibitor N-terminal domain-containing protein,74358,Podarcis lilfordi,117,1,80,IPR050918,CNF-like Phospholipase A2 Inhibitor
A0A8C5NV27,UPAR/Ly6 domain-containing protein,51337,Jaculus jaculus,123,21,107,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C5NV27,UPAR/Ly6 domain-containing protein,51337,Jaculus jaculus,123,22,70,IPR018363,"CD59 antigen, conserved site"
A0A8C5NV27,UPAR/Ly6 domain-containing protein,51337,Jaculus jaculus,123,21,93,IPR035076,Snake toxin/toxin-like
A0A8C5NV27,UPAR/Ly6 domain-containing protein,51337,Jaculus jaculus,123,15,95,IPR045860,Snake toxin-like superfamily
A0A8C5NV27,UPAR/Ly6 domain-containing protein,51337,Jaculus jaculus,123,1,117,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0AA39C6V2,Protein sleepless,144406,Microctonus aethiopoides,171,37,147,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0AA39C6V2,Protein sleepless,144406,Microctonus aethiopoides,171,20,168,IPR050975,Sleep homeostasis regulator
A0AAW0NAA8,UPAR/Ly6 domain-containing protein,88201,Mugilogobius chulae,106,21,84,IPR045860,Snake toxin-like superfamily
A0A452RVV5,Ly-6/neurotoxin-like protein 1,9643,Ursus americanus,114,21,106,IPR016054,Ly-6 antigen/uPA receptor-like
A0A452RVV5,Ly-6/neurotoxin-like protein 1,9643,Ursus americanus,114,21,92,IPR035076,Snake toxin/toxin-like
A0A452RVV5,Ly-6/neurotoxin-like protein 1,9643,Ursus americanus,114,12,93,IPR045860,Snake toxin-like superfamily
A0A452RVV5,Ly-6/neurotoxin-like protein 1,9643,Ursus americanus,114,1,110,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A5N3XRM1,UPAR/Ly6 domain-containing protein,9886,Muntiacus reevesi,103,20,95,IPR016054,Ly-6 antigen/uPA receptor-like
A0A6J3BKL5,UPAR/Ly6 domain-containing protein,30538,Vicugna pacos,185,58,149,IPR016054,Ly-6 antigen/uPA receptor-like
A0A6J3BKL5,UPAR/Ly6 domain-containing protein,30538,Vicugna pacos,185,58,139,IPR035076,Snake toxin/toxin-like
A0A6J3BKL5,UPAR/Ly6 domain-containing protein,30538,Vicugna pacos,185,57,141,IPR045860,Snake toxin-like superfamily
A0A6J3BKL5,UPAR/Ly6 domain-containing protein,30538,Vicugna pacos,185,23,185,IPR052874,Sperm-binding zona pellucida regulatory protein
A0A5F7ZL90,UPAR/Ly6 domain-containing protein,9544,Macaca mulatta,157,53,139,IPR016054,Ly-6 antigen/uPA receptor-like
A0A5F7ZL90,UPAR/Ly6 domain-containing protein,9544,Macaca mulatta,157,54,99,IPR018363,"CD59 antigen, conserved site"
A0A5F7ZL90,UPAR/Ly6 domain-containing protein,9544,Macaca mulatta,157,53,125,IPR035076,Snake toxin/toxin-like
A0A5F7ZL90,UPAR/Ly6 domain-containing protein,9544,Macaca mulatta,157,33,157,IPR042339,Lymphocyte antigen 6D
A0A5F7ZL90,UPAR/Ly6 domain-containing protein,9544,Macaca mulatta,157,48,126,IPR045860,Snake toxin-like superfamily
A0A8V0XRA0,UPAR/Ly6 domain-containing protein,9031,Gallus gallus,146,41,130,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8V0XRA0,UPAR/Ly6 domain-containing protein,9031,Gallus gallus,146,41,116,IPR035076,Snake toxin/toxin-like
A0A8V0XRA0,UPAR/Ly6 domain-containing protein,9031,Gallus gallus,146,38,118,IPR045860,Snake toxin-like superfamily
A0A8V0XRA0,UPAR/Ly6 domain-containing protein,9031,Gallus gallus,146,37,141,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A182PPI2,Uncharacterized protein,199890,Anopheles epiroticus,175,28,143,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A182PPI2,Uncharacterized protein,199890,Anopheles epiroticus,175,23,166,IPR050975,Sleep homeostasis regulator
A0A3B1J4U6,UPAR/Ly6 domain-containing protein,7994,Astyanax mexicanus,196,19,96,IPR016054,Ly-6 antigen/uPA receptor-like
A0A3B1J4U6,UPAR/Ly6 domain-containing protein,7994,Astyanax mexicanus,196,107,170,IPR016054,Ly-6 antigen/uPA receptor-like
A0A3B1J4U6,UPAR/Ly6 domain-containing protein,7994,Astyanax mexicanus,196,19,102,IPR045860,Snake toxin-like superfamily
A0A3B1J4U6,UPAR/Ly6 domain-containing protein,7994,Astyanax mexicanus,196,105,176,IPR045860,Snake toxin-like superfamily
A0A3B1J4U6,UPAR/Ly6 domain-containing protein,7994,Astyanax mexicanus,196,4,141,IPR050918,CNF-like Phospholipase A2 Inhibitor
D3KSB6,UPAR/Ly6 domain-containing protein,9940,Ovis aries,100,21,99,IPR016054,Ly-6 antigen/uPA receptor-like
A0A643BS58,Snake toxin/toxin-like domain-containing protein,9770,Balaenoptera physalus,110,2,35,IPR035076,Snake toxin/toxin-like
A0A643BS58,Snake toxin/toxin-like domain-containing protein,9770,Balaenoptera physalus,110,1,38,IPR045860,Snake toxin-like superfamily
A0A9W2ZPM3,Protein sleepless,6526,Biomphalaria glabrata,142,25,122,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A485PX75,UPAR/Ly6 domain-containing protein,191816,Lynx pardinus,128,24,115,IPR016054,Ly-6 antigen/uPA receptor-like
A0A485PX75,UPAR/Ly6 domain-containing protein,191816,Lynx pardinus,128,25,74,IPR018363,"CD59 antigen, conserved site"
A0A485PX75,UPAR/Ly6 domain-containing protein,191816,Lynx pardinus,128,24,101,IPR035076,Snake toxin/toxin-like
A0A485PX75,UPAR/Ly6 domain-containing protein,191816,Lynx pardinus,128,23,103,IPR045860,Snake toxin-like superfamily
A0A485PX75,UPAR/Ly6 domain-containing protein,191816,Lynx pardinus,128,8,122,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
A0A0P6J2F5,UPAR/Ly6 domain-containing protein,10181,Heterocephalus glaber,134,25,112,IPR016054,Ly-6 antigen/uPA receptor-like
A0A0P6J2F5,UPAR/Ly6 domain-containing protein,10181,Heterocephalus glaber,134,25,98,IPR035076,Snake toxin/toxin-like
A0A0P6J2F5,UPAR/Ly6 domain-containing protein,10181,Heterocephalus glaber,134,5,134,IPR042339,Lymphocyte antigen 6D
A0A0P6J2F5,UPAR/Ly6 domain-containing protein,10181,Heterocephalus glaber,134,19,99,IPR045860,Snake toxin-like superfamily
A0A3Q3BPS6,UPAR/Ly6 domain-containing protein,8153,Haplochromis burtoni,160,20,129,IPR045860,Snake toxin-like superfamily
A0A671M1T2,MAC-inhibitory protein,1608454,Sinocyclocheilus anshuiensis,118,22,104,IPR016054,Ly-6 antigen/uPA receptor-like
A0A671M1T2,MAC-inhibitory protein,1608454,Sinocyclocheilus anshuiensis,118,21,98,IPR045860,Snake toxin-like superfamily
A0A671M1T2,MAC-inhibitory protein,1608454,Sinocyclocheilus anshuiensis,118,10,94,IPR056949,CD59 glycoprotein
A0A8B8S0D1,UPAR/Ly6 domain-containing protein,419612,Camelus ferus,156,27,122,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8B8S0D1,UPAR/Ly6 domain-containing protein,419612,Camelus ferus,156,26,113,IPR045860,Snake toxin-like superfamily
A0A8B8S0D1,UPAR/Ly6 domain-containing protein,419612,Camelus ferus,156,1,156,IPR052874,Sperm-binding zona pellucida regulatory protein
A0A813M3S0,Protein quiver,104777,Brachionus calyciflorus,149,34,122,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A813M3S0,Protein quiver,104777,Brachionus calyciflorus,149,32,123,IPR045860,Snake toxin-like superfamily
A0A813M3S0,Protein quiver,104777,Brachionus calyciflorus,149,15,131,IPR050975,Sleep homeostasis regulator
A0A8T2M693,CD59 glycoprotein,7994,Astyanax mexicanus,90,22,69,IPR018363,"CD59 antigen, conserved site"
A0A8T2M693,CD59 glycoprotein,7994,Astyanax mexicanus,90,18,90,IPR045860,Snake toxin-like superfamily
A0A8T2M693,CD59 glycoprotein,7994,Astyanax mexicanus,90,4,90,IPR056949,CD59 glycoprotein
A0A8J9ZKP0,Hypp1798 protein,7740,Branchiostoma lanceolatum,191,35,127,IPR045860,Snake toxin-like superfamily
A0A016SZ28,Protein quiver,53326,Ancylostoma ceylanicum,130,20,109,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A8C4PG38,UPAR/Ly6 domain-containing protein,83772,Equus asinus asinus,99,20,98,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8W7JAW5,Protein sleepless,7167,Anopheles albimanus,131,11,108,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A6A5F420,UPAR/Ly6 domain-containing protein,8168,Perca fluviatilis,195,18,98,IPR016054,Ly-6 antigen/uPA receptor-like
A0A6A5F420,UPAR/Ly6 domain-containing protein,8168,Perca fluviatilis,195,17,101,IPR045860,Snake toxin-like superfamily
A0A6A5F420,UPAR/Ly6 domain-containing protein,8168,Perca fluviatilis,195,107,173,IPR045860,Snake toxin-like superfamily
A0A6A5F420,UPAR/Ly6 domain-containing protein,8168,Perca fluviatilis,195,4,158,IPR050918,CNF-like Phospholipase A2 Inhibitor
A0A913YQW2,Uncharacterized protein,2652724,Exaiptasia diaphana,165,48,129,IPR045860,Snake toxin-like superfamily
A0A834C6N6,Activin types I and II receptor domain-containing protein,30732,Oryzias melastigma,145,30,96,IPR000472,Activin types I and II receptor domain
A0A834C6N6,Activin types I and II receptor domain-containing protein,30732,Oryzias melastigma,145,17,101,IPR045860,Snake toxin-like superfamily
A0A4U5VJE8,CD59 glycoprotein MAC-inhibitory protein,240159,Collichthys lucidus,104,21,98,IPR045860,Snake toxin-like superfamily
A0A4U5VJE8,CD59 glycoprotein MAC-inhibitory protein,240159,Collichthys lucidus,104,8,95,IPR056949,CD59 glycoprotein
P81828,Urinary protein 2,10116,Rattus norvegicus,101,21,98,IPR016054,Ly-6 antigen/uPA receptor-like
A0A024AXH2,Long neurotoxin,66188,Micropechis ikaheca,104,23,85,IPR003571,Snake three-finger toxin
A0A024AXH2,Long neurotoxin,66188,Micropechis ikaheca,104,62,82,IPR018354,"Snake toxin, conserved site"
A0A024AXH2,Long neurotoxin,66188,Micropechis ikaheca,104,13,93,IPR045860,Snake toxin-like superfamily
A0A024AXH2,Long neurotoxin,66188,Micropechis ikaheca,104,23,85,IPR054131,Snake toxin cobra-type
A0A5N3XDD7,Snake toxin/toxin-like domain-containing protein,9886,Muntiacus reevesi,172,60,133,IPR035076,Snake toxin/toxin-like
A0A5N3XDD7,Snake toxin/toxin-like domain-containing protein,9886,Muntiacus reevesi,172,56,135,IPR045860,Snake toxin-like superfamily
A0A5N3XDD7,Snake toxin/toxin-like domain-containing protein,9886,Muntiacus reevesi,172,1,170,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
R0LE23,UPAR/Ly6 domain-containing protein,8839,Anas platyrhynchos,127,21,111,IPR016054,Ly-6 antigen/uPA receptor-like
R0LE23,UPAR/Ly6 domain-containing protein,8839,Anas platyrhynchos,127,22,97,IPR035076,Snake toxin/toxin-like
R0LE23,UPAR/Ly6 domain-containing protein,8839,Anas platyrhynchos,127,12,99,IPR045860,Snake toxin-like superfamily
R0LE23,UPAR/Ly6 domain-containing protein,8839,Anas platyrhynchos,127,1,122,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
B7U4P3,Uncharacterized protein,46215,Psathyromyia shannoni,119,24,117,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
B7U4P3,Uncharacterized protein,46215,Psathyromyia shannoni,119,21,117,IPR045860,Snake toxin-like superfamily
A0A1S3JFN5,Protein sleepless,7574,Lingula anatina,134,21,106,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A8C2MKC0,UPAR/Ly6 domain-containing protein,10029,Cricetulus griseus,128,22,103,IPR016054,Ly-6 antigen/uPA receptor-like
A0A8C2MKC0,UPAR/Ly6 domain-containing protein,10029,Cricetulus griseus,128,1,128,IPR039237,Lymphocyte antigen 6 complex locus protein G6c
D3PFK7,UPAR/Ly6 domain-containing protein qvr,72036,Lepeophtheirus salmonis,176,42,126,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
D3PFK7,UPAR/Ly6 domain-containing protein qvr,72036,Lepeophtheirus salmonis,176,23,151,IPR050975,Sleep homeostasis regulator
A0A9Q9XYL9,Snake toxin/toxin-like domain-containing protein,7962,Cyprinus carpio,128,39,105,IPR035076,Snake toxin/toxin-like
A0A9Q9XYL9,Snake toxin/toxin-like domain-containing protein,7962,Cyprinus carpio,128,1,125,IPR050918,CNF-like Phospholipase A2 Inhibitor
A0A6P8W681,UPAR/Ly6 domain-containing protein,8218,Gymnodraco acuticeps,184,7,71,IPR016054,Ly-6 antigen/uPA receptor-like
A0A6P8W681,UPAR/Ly6 domain-containing protein,8218,Gymnodraco acuticeps,184,84,164,IPR016054,Ly-6 antigen/uPA receptor-like
A0A6P8W681,UPAR/Ly6 domain-containing protein,8218,Gymnodraco acuticeps,184,1,75,IPR045860,Snake toxin-like superfamily
A0A6P8W681,UPAR/Ly6 domain-containing protein,8218,Gymnodraco acuticeps,184,81,166,IPR045860,Snake toxin-like superfamily
A0A6P8W681,UPAR/Ly6 domain-containing protein,8218,Gymnodraco acuticeps,184,7,137,IPR050918,CNF-like Phospholipase A2 Inhibitor
A0A7R9BZN8,Protein quiver,399045,Notodromas monacha,154,11,114,IPR031424,UPAR/Ly6 domain-containing protein Quiver-like
A0A7R9BZN8,Protein quiver,399045,Notodromas monacha,154,3,135,IPR050975,Sleep homeostasis regulator
A0A9Q0EN14,UPAR/Ly6 domain-containing protein,630683,Muraenolepis orangiensis,142,37,126,IPR045860,Snake toxin-like superfamily
A0A6P5RAE7,Snake toxin/toxin-like domain-containing protein,10089,Mus caroli,123,62,103,IPR018363,"CD59 antigen, conserved site"
A0A6P5RAE7,Snake toxin/toxin-like domain-containing protein,10089,Mus caroli,123,61,105,IPR035076,Snake toxin/toxin-like
A0A6P5RAE7,Snake toxin/toxin-like domain-containing protein,10089,Mus caroli,123,60,119,IPR045860,Snake toxin-like superfamily
A0A6P5RAE7,Snake toxin/toxin-like domain-containing protein,10089,Mus caroli,123,1,99,IPR051110,Ly-6/neurotoxin-like and GPI-anchored
