query	target	fident	alnlen	nident	mismatch	gapopen	qstart	qend	tstart	tend	qcov	tcov	evalue	bits
P25682	A0A2K6F2A2	0.301	73	22	40	3	1	62	21	93	0.984	0.589	2.204E-03	33
P25682	A0A2Y9LVY1	0.342	73	25	37	4	1	62	21	93	0.984	0.589	2.204E-03	33
P25682	A0A803JXQ3	0.311	77	24	39	4	1	63	20	96	1.000	0.616	2.204E-03	33
P25682	A0A3P9MZT2	0.287	80	23	39	4	1	62	20	99	0.984	0.630	2.204E-03	33
P25682	A0A814Y0H2	0.327	55	18	30	2	16	63	50	104	0.762	0.430	2.204E-03	33
P25682	A0A6P5CU70	0.265	79	21	42	3	1	63	23	101	1.000	0.617	2.204E-03	33
P25682	A0A817P5C6	0.333	54	18	30	2	16	63	50	103	0.762	0.412	2.204E-03	33
P25682	A0A803TWS1	0.264	68	18	44	1	1	62	57	124	0.984	0.515	2.204E-03	33
P25682	A0A6P4Z3G5	0.313	83	26	35	6	1	62	20	101	0.984	0.621	2.204E-03	33
P25682	A0A819LK33	0.345	55	19	29	2	16	63	51	105	0.762	0.401	2.204E-03	33
P25682	A0A8V0XWY0	0.433	30	13	13	2	38	63	100	129	0.413	0.190	2.204E-03	33
P25682	A0A8T0DP98	0.444	27	12	15	0	37	63	62	88	0.429	0.159	2.204E-03	33
P25682	P01393	0.326	52	17	27	3	11	62	21	64	0.825	0.611	3.038E-03	32
P25682	A0A898IN63	0.301	63	19	35	4	1	62	22	76	0.984	0.714	3.038E-03	32
P25682	A0A9D3TB13	0.338	62	21	34	3	1	61	21	76	0.968	0.718	3.038E-03	32
P25682	A0A834C716	0.281	64	18	37	3	1	61	21	78	0.968	0.744	3.038E-03	32
P25682	A0AAW1BM12	0.313	51	16	32	2	14	63	35	83	0.794	0.590	3.038E-03	32
P25682	Q9W7I3	0.323	65	21	40	2	1	62	22	85	0.984	0.744	3.038E-03	32
P25682	A0AAW1BMA5	0.333	66	22	39	3	1	62	22	86	0.984	0.739	3.038E-03	32
P25682	A0A6P7P1E9	0.333	72	24	36	4	1	62	23	92	0.984	0.686	3.038E-03	32
P25682	A0A8C5L0N5	0.308	68	21	41	3	1	62	21	88	0.984	0.607	3.038E-03	32
P25682	A0A6P8NVS5	0.289	69	20	42	3	1	62	21	89	0.984	0.611	3.038E-03	32
P25682	A0A226DGP0	0.283	74	21	38	3	1	62	19	89	0.984	0.628	3.038E-03	32
P25682	G1L3L9	0.306	75	23	37	5	1	62	12	84	0.984	0.635	3.038E-03	32
P25682	A0A8C3WJ89	0.328	73	24	38	4	1	62	12	84	0.984	0.635	3.038E-03	32
P25682	A0A6P8Q3T5	0.319	72	23	39	3	1	62	21	92	0.984	0.605	3.038E-03	32
P25682	A0AAW1Z0P6	0.287	80	23	36	3	1	62	20	96	0.984	0.642	3.038E-03	32
P25682	A0A286XY40	0.287	73	21	41	4	1	62	20	92	0.984	0.598	3.038E-03	32
P25682	Q920G6	0.333	72	24	37	4	1	62	24	94	0.984	0.577	3.038E-03	32
P25682	O55186	0.333	72	24	37	4	1	62	24	94	0.984	0.577	3.038E-03	32
P25682	A0A8M1FFB3	0.306	75	23	37	5	1	62	21	93	0.984	0.589	3.038E-03	32
P25682	H0XHS3	0.324	74	24	37	4	1	62	21	93	0.984	0.589	3.038E-03	32
P25682	A0A8J1JUL3	0.310	74	23	39	3	1	62	21	94	0.984	0.592	3.038E-03	32
P25682	A0A452V3M2	0.306	75	23	37	5	1	62	23	95	0.984	0.579	3.038E-03	32
P25682	A0A7J7VER8	0.278	79	22	41	3	1	63	23	101	1.000	0.622	3.038E-03	32
P25682	A0A6J2BHQ3	0.291	79	23	40	3	1	63	23	101	1.000	0.622	3.038E-03	32
P25682	A0A7J8C326	0.500	28	14	10	1	1	24	23	50	0.381	0.220	3.038E-03	32
P25682	A0A452V3P5	0.306	75	23	37	5	1	62	30	102	0.984	0.549	3.038E-03	32
P25682	A0A673HL92	0.285	77	22	40	4	1	62	24	100	0.984	0.558	3.038E-03	32
P25682	A0AAN8AJJ5	0.313	83	26	32	7	1	62	40	118	0.984	0.530	3.038E-03	32
P25682	A0A6P5KXC8	0.320	75	24	33	4	1	62	54	123	0.984	0.427	3.038E-03	32
P25682	A0AAN9DM49	0.327	61	20	35	3	1	61	21	75	0.968	0.724	4.189E-03	32
P25682	K9MCX0	0.419	31	13	14	1	32	62	52	78	0.492	0.342	4.189E-03	32
P25682	R4FJH6	0.365	52	19	25	3	11	62	42	85	0.825	0.473	4.189E-03	32
P25682	A0AAW1ELA8	0.333	63	21	34	2	1	62	20	75	0.984	0.571	4.189E-03	32
P25682	U3MY55	0.287	80	23	39	5	1	62	20	99	0.984	0.769	4.189E-03	32
P25682	A0A6A5E0Y4	0.323	68	22	39	4	2	62	17	84	0.968	0.630	4.189E-03	32
P25682	Q14B14	0.277	72	20	38	4	1	62	21	88	0.984	0.613	4.189E-03	32
P25682	Q9CQ11	0.277	72	20	38	4	1	62	21	88	0.984	0.613	4.189E-03	32
P25682	A0A813XSN5	0.343	67	23	35	3	1	62	26	88	0.984	0.558	4.189E-03	32
P25682	A0AAD8FZC7	0.285	70	20	42	1	1	62	21	90	0.984	0.603	4.189E-03	32
P25682	A0A8C7B7I3	0.464	28	13	11	1	1	24	16	43	0.381	0.233	4.189E-03	32
P25682	A0A813R4L9	0.318	69	22	37	3	1	62	22	87	0.984	0.541	4.189E-03	32
P25682	A0A6J3CJV4	0.351	74	26	36	5	1	63	21	93	1.000	0.598	4.189E-03	32
P25682	V8P7N9	0.295	71	21	38	3	1	62	26	93	0.984	0.553	4.189E-03	32
P25682	A0A6P8Q2Y8	0.269	78	21	41	4	1	63	22	98	1.000	0.616	4.189E-03	32
P25682	A0A1U7SIJ8	0.327	58	19	29	1	16	63	40	97	0.762	0.460	4.189E-03	32
P25682	A0A8C9AL39	0.464	28	13	11	1	1	24	23	50	0.381	0.220	4.189E-03	32
P25682	A0A3Q7QDY9	0.291	79	23	40	3	1	63	23	101	1.000	0.622	4.189E-03	32
P25682	A0A672PWU8	0.338	68	23	36	4	2	62	34	99	0.968	0.500	4.189E-03	32
P25682	A0A8C7BK77	0.464	28	13	11	1	1	24	29	56	0.381	0.211	4.189E-03	32
P25682	A0A7M5TWU1	0.370	27	10	17	0	36	62	74	100	0.429	0.185	4.189E-03	32
P25682	A0A672KS24	0.308	68	21	40	2	2	62	61	128	0.968	0.450	4.189E-03	32
P25682	A0A8S1GNQ7	0.316	60	19	31	2	13	62	65	124	0.794	0.385	4.189E-03	32
P25682	A0A8B7SJ09	0.320	81	26	33	6	1	63	48	124	1.000	0.475	4.189E-03	32
P25682	A0A6P7Z8D7	0.615	13	8	5	0	50	62	89	101	0.206	0.075	4.189E-03	32
P25682	A0A814AUT8	0.360	61	22	27	3	13	63	48	106	0.810	0.328	4.189E-03	32
P25682	H0XW29	0.282	78	22	40	4	1	63	66	142	1.000	0.425	4.189E-03	32
P25682	A0A9F7RFT9	0.305	72	22	36	4	3	62	114	183	0.952	0.383	4.189E-03	32
P25682	A0A673MFK6	0.328	64	21	37	2	3	62	101	162	0.952	0.335	4.189E-03	32
P25682	A0A9J7M6N0	0.459	37	17	8	2	38	62	123	159	0.397	0.190	4.189E-03	32
P25682	P0DKS3	0.384	52	20	21	3	16	62	11	56	0.746	0.807	5.777E-03	31
P25682	P25677	0.358	67	24	26	5	1	62	1	55	0.984	0.917	5.777E-03	31
P25682	C0HJD7	0.326	52	17	27	3	11	62	21	64	0.825	0.611	5.777E-03	31
P25682	P01381	0.339	53	18	27	3	11	63	20	64	0.841	0.625	5.777E-03	31
P25682	A0AA88TFW6	0.306	62	19	37	2	1	62	21	76	0.984	0.737	5.777E-03	31
P25682	A0AAD6B169	0.274	62	17	39	3	1	61	20	76	0.968	0.731	5.777E-03	31
P25682	A0A9R0BA77	0.322	62	20	36	3	1	62	28	83	0.984	0.675	5.777E-03	31
P25682	A0A6P6LHP9	0.322	62	20	36	3	1	62	28	83	0.984	0.675	5.777E-03	31
P25682	A0A7J6CAA8	0.322	62	20	36	3	1	62	32	87	0.984	0.644	5.777E-03	31
P25682	A0A6P6R032	0.322	62	20	36	3	1	62	32	87	0.984	0.644	5.777E-03	31
P25682	A0A813XA05	0.314	70	22	38	3	1	60	20	89	0.952	0.614	5.777E-03	31
P25682	A0A8C3KWI8	0.433	30	13	13	2	38	63	59	88	0.413	0.256	5.777E-03	31
P25682	A0A803TBF1	0.281	71	20	39	3	1	62	25	92	0.984	0.576	5.777E-03	31
P25682	A0A6J0V7L5	0.305	72	22	37	3	1	62	21	89	0.984	0.580	5.777E-03	31
P25682	A0A0B8RZC3	0.285	70	20	40	3	1	62	25	92	0.984	0.567	5.777E-03	31
P25682	A0A6I9X199	0.323	68	22	40	4	1	62	25	92	0.984	0.557	5.777E-03	31
P25682	A0A671FEA5	0.285	77	22	38	4	1	63	23	96	1.000	0.607	5.777E-03	31
P25682	A0A669PFZ7	0.433	30	13	13	2	38	63	64	93	0.413	0.246	5.777E-03	31
P25682	A0AA41N017	0.301	73	22	40	4	1	62	21	93	0.984	0.593	5.777E-03	31
P25682	I3MBD7	0.301	73	22	40	4	1	62	21	93	0.984	0.593	5.777E-03	31
P25682	A0A8C9QDB1	0.301	73	22	40	4	1	62	21	93	0.984	0.593	5.777E-03	31
P25682	A0A8B7HKM8	0.287	73	21	41	3	1	62	21	93	0.984	0.589	5.777E-03	31
P25682	A0AA88SFZ8	0.291	79	23	39	5	1	62	21	99	0.984	0.632	5.777E-03	31
P25682	A0A3S2P8E9	0.337	83	28	30	6	1	62	20	98	0.984	0.627	5.777E-03	31
P25682	A0A7J6A8Z3	0.291	72	21	37	4	3	62	57	126	0.952	0.556	5.777E-03	31
P25682	A0AAV9RWS3	0.283	81	23	40	4	1	63	20	100	1.000	0.638	5.777E-03	31
P25682	P51447	0.310	74	23	35	5	1	62	26	95	0.984	0.547	5.777E-03	31
P25682	A0A151P871	0.269	78	21	41	3	1	62	21	98	0.984	0.605	5.777E-03	31
P25682	A0A1I8MUQ9	0.265	83	22	39	4	1	62	20	101	0.984	0.631	5.777E-03	31
P25682	A0A6J3Q8P7	0.356	73	26	36	5	1	62	29	101	0.984	0.553	5.777E-03	31
P25682	A0A8C5XAT1	0.265	79	21	42	3	1	63	30	108	1.000	0.590	5.777E-03	31
P25682	A0A814B1R6	0.314	54	17	30	2	16	62	51	104	0.746	0.394	5.777E-03	31
P25682	A0A671F8Q9	0.285	77	22	38	4	1	63	71	144	1.000	0.435	5.777E-03	31
P25682	A0A3B3YLR9	0.287	80	23	39	3	1	62	67	146	0.984	0.460	5.777E-03	31
P25682	A0A673FMS7	0.307	65	20	39	2	2	62	104	166	0.968	0.333	5.777E-03	31
P25682	A0AA41N0J4	0.500	28	14	10	1	1	24	87	114	0.381	0.147	5.777E-03	31
P25682	A0AAQ4R4Y2	0.301	63	19	36	2	1	62	114	169	0.984	0.292	5.777E-03	31
P25682	A0A3Q2CFW6	0.303	66	20	41	2	2	62	106	171	0.968	0.338	5.777E-03	31
P25682	P25680	0.307	65	20	41	2	1	62	1	64	0.984	0.985	7.967E-03	31
P25682	A0A7R8V522	0.458	24	11	13	0	39	62	28	51	0.381	0.308	7.967E-03	31
P25682	A0A6I9NB69	0.274	62	17	39	3	1	61	20	76	0.968	0.731	7.967E-03	31
P25682	A0A898INM0	0.320	50	16	25	2	16	62	35	78	0.746	0.557	7.967E-03	31
P25682	A0A3P8TB79	0.317	63	20	40	2	1	62	20	80	0.984	0.753	7.967E-03	31
P25682	A0AAD7T6V1	0.317	63	20	36	3	1	62	21	77	0.984	0.655	7.967E-03	31
P25682	A0A2G9S6A5	0.315	73	23	35	4	1	62	21	89	0.984	0.775	7.967E-03	31
P25682	R4FJX3	0.288	52	15	29	3	11	62	42	85	0.825	0.411	7.967E-03	31
P25682	M3YZ04	0.464	28	13	11	1	1	24	4	31	0.381	0.259	7.967E-03	31
P25682	A0A670HWE0	0.271	70	19	41	3	1	62	21	88	0.984	0.602	7.967E-03	31
P25682	A0A814NJQ3	0.303	66	20	39	3	1	62	26	88	0.984	0.558	7.967E-03	31
P25682	A0A8D2DSQ6	0.301	73	22	40	4	1	62	12	84	0.984	0.640	7.967E-03	31
P25682	A0A671F8H9	0.320	75	24	36	4	1	62	12	84	0.984	0.635	7.967E-03	31
P25682	A0A811L5L6	0.611	18	11	5	1	45	62	76	91	0.286	0.139	7.967E-03	31
P25682	A0A287AMR3	0.315	73	23	39	3	1	62	12	84	0.984	0.629	7.967E-03	31
P25682	A0A1L8G0D8	0.253	71	18	43	3	1	63	21	89	1.000	0.595	7.967E-03	31
P25682	A0A813P019	0.314	54	17	30	2	17	63	53	106	0.746	0.454	7.967E-03	31
P25682	G1NJY7	0.433	30	13	13	2	38	63	64	93	0.413	0.246	7.967E-03	31
P25682	A0A3Q4N0U8	0.473	19	9	10	0	44	62	81	99	0.302	0.153	7.967E-03	31
P25682	A0A7J7VEN8	0.320	75	24	36	4	1	62	21	93	0.984	0.589	7.967E-03	31
P25682	A0A6I8PR13	0.306	75	23	39	5	1	63	21	94	1.000	0.597	7.967E-03	31
P25682	A0A8D1Y1M2	0.315	73	23	39	3	1	62	21	93	0.984	0.584	7.967E-03	31
P25682	A0A8D1G3Q8	0.315	73	23	39	3	1	62	21	93	0.984	0.584	7.967E-03	31
P25682	A0A480E6D0	0.315	73	23	39	3	1	62	21	93	0.984	0.584	7.967E-03	31
P25682	A0A6P3R8N7	0.464	28	13	11	1	1	24	23	50	0.381	0.220	7.967E-03	31
P25682	A0AAV0A2L5	0.283	74	21	40	4	1	62	21	93	0.984	0.575	7.967E-03	31
P25682	G1L3K2	0.464	28	13	11	1	1	24	24	51	0.381	0.219	7.967E-03	31
P25682	A0A814MDZ6	0.345	55	19	27	3	17	63	51	104	0.746	0.422	7.967E-03	31
P25682	A0A8U0V128	0.464	28	13	11	1	1	24	24	51	0.381	0.219	7.967E-03	31
P25682	A0A9D3NM56	0.259	81	21	41	4	1	62	21	101	0.984	0.628	7.967E-03	31
P25682	A0A815WW45	0.357	56	20	26	3	16	63	50	103	0.762	0.412	7.967E-03	31
P25682	A0A816LUQ1	0.357	56	20	26	3	16	63	50	103	0.762	0.412	7.967E-03	31
P25682	A0A8J1JT28	0.333	72	24	36	4	1	62	40	109	0.984	0.511	7.967E-03	31
P25682	A0A8D2ATC1	0.333	78	26	30	4	1	62	30	101	0.984	0.518	7.967E-03	31
P25682	A0A9W7TGR0	0.308	68	21	40	2	2	62	54	121	0.968	0.472	7.967E-03	31
P25682	A0AAW1JVH0	0.500	30	15	9	1	39	62	74	103	0.381	0.192	7.967E-03	31
P25682	A0A9B0GTX7	0.278	79	22	41	3	1	63	23	101	1.000	0.479	7.967E-03	31
P25682	A0A9J6CAK6	0.314	70	22	29	4	13	63	77	146	0.810	0.400	7.967E-03	31
P25682	A0A6I8N3E9	0.306	75	23	39	5	1	63	73	146	1.000	0.420	7.967E-03	31
P25682	A0A6P6BLX0	0.301	73	22	39	4	1	62	76	147	0.984	0.404	7.967E-03	31
P25682	A0A671FKB5	0.324	77	25	38	5	1	63	65	141	1.000	0.430	7.967E-03	31
P25682	A0A7J6BX10	0.308	68	21	40	2	2	62	106	173	0.968	0.347	7.967E-03	31
P25682	A0A3B3C5Y7	0.257	70	18	42	2	1	62	104	171	0.984	0.342	7.967E-03	31
P25682	A0A0H4BFP9	0.480	25	12	9	1	38	62	58	78	0.397	0.266	1.099E-02	31
P25682	A0A194API9	0.314	54	17	35	2	9	62	30	81	0.857	0.634	1.099E-02	31
P25682	C6JUP0	0.380	50	19	23	3	16	62	37	81	0.746	0.549	1.099E-02	31
P25682	A0AAW1BLL4	0.313	51	16	29	3	17	63	36	84	0.746	0.583	1.099E-02	31
P25682	P60814	0.323	65	21	40	3	1	62	22	85	0.984	0.744	1.099E-02	31
P25682	A0A3B5AY93	0.320	50	16	29	2	17	62	37	85	0.730	0.570	1.099E-02	31
P25682	Q2VBN2	0.307	65	20	41	2	1	62	22	85	0.984	0.744	1.099E-02	31
P25682	A0A8C3BF15	0.271	70	19	41	3	1	62	10	77	0.984	0.764	1.099E-02	31
P25682	R4FID4	0.365	52	19	25	3	11	62	42	85	0.825	0.473	1.099E-02	31
P25682	R4G2D9	0.326	52	17	27	3	11	62	41	84	0.825	0.468	1.099E-02	31
P25682	A0A3M7P7D5	0.315	73	23	36	4	1	62	21	90	0.984	0.737	1.099E-02	31
P25682	A0A6J2Q8J5	0.298	67	20	31	3	1	62	19	74	0.984	0.577	1.099E-02	31
P25682	A0A484DDA5	0.317	63	20	35	2	1	62	19	74	0.984	0.577	1.099E-02	31
P25682	A0A8T2IPD6	0.273	73	20	42	4	1	62	27	99	0.984	0.730	1.099E-02	31
P25682	A0A8C0X0U1	0.295	71	21	38	4	1	62	21	88	0.984	0.613	1.099E-02	31
P25682	A0A8B9WFJ5	0.448	29	13	12	1	38	62	52	80	0.397	0.261	1.099E-02	31
P25682	A0AA88P1H4	0.333	75	25	35	4	1	62	20	92	0.984	0.629	1.099E-02	31
P25682	A0A1W4WUP9	0.458	24	11	13	0	39	62	72	95	0.381	0.202	1.099E-02	31
P25682	A0AA84ZRW2	0.366	30	11	15	1	38	63	66	95	0.413	0.248	1.099E-02	31
P25682	A0A813ZQW6	0.304	69	21	38	3	1	62	22	87	0.984	0.541	1.099E-02	31
P25682	A0A6I9M8H4	0.387	31	12	13	2	38	63	65	94	0.413	0.244	1.099E-02	31
P25682	A0A1U7U708	0.500	28	14	10	1	1	24	21	48	0.381	0.228	1.099E-02	31
P25682	A0A340XTG1	0.315	73	23	39	3	1	62	21	93	0.984	0.589	1.099E-02	31
P25682	A0A4X1SE63	0.315	73	23	39	3	1	62	21	93	0.984	0.584	1.099E-02	31
P25682	A0A8D1J9D7	0.315	73	23	39	3	1	62	21	93	0.984	0.584	1.099E-02	31
P25682	A0A3S8RJZ9	0.294	78	23	39	4	1	63	21	97	1.000	0.611	1.099E-02	31
P25682	A0A8J6EJ15	0.275	80	22	36	4	1	62	21	96	0.984	0.603	1.099E-02	31
P25682	A0A452V3N4	0.464	28	13	11	1	1	24	22	49	0.381	0.222	1.099E-02	31
P25682	A0A2K6G435	0.464	28	13	11	1	1	24	23	50	0.381	0.220	1.099E-02	31
P25682	A0A8C2MCZ1	0.283	74	21	40	4	1	62	21	93	0.984	0.575	1.099E-02	31
P25682	A0A8M1FIE6	0.464	28	13	11	1	1	24	23	50	0.381	0.220	1.099E-02	31
P25682	A0A9J7JH76	0.283	74	21	40	4	1	62	21	93	0.984	0.575	1.099E-02	31
P25682	G3IKZ9	0.283	74	21	40	4	1	62	21	93	0.984	0.575	1.099E-02	31
P25682	A0A818YA24	0.345	55	19	27	3	17	63	51	104	0.746	0.422	1.099E-02	31
P25682	A0A452V3R0	0.464	28	13	11	1	1	24	26	53	0.381	0.215	1.099E-02	31
P25682	A0A4V5ZYF6	0.357	56	20	17	5	22	62	45	96	0.651	0.366	1.099E-02	31
P25682	A0A914AA23	0.305	59	18	25	3	17	62	59	114	0.730	0.386	1.099E-02	31
P25682	A0A1U7R1H0	0.310	74	23	40	4	1	63	71	144	1.000	0.425	1.099E-02	31
P25682	A0A8C1L0L3	0.328	70	23	35	4	2	62	109	175	0.968	0.338	1.099E-02	31
P25682	P25679	0.312	64	20	41	2	1	62	1	63	0.984	0.984	1.515E-02	30
P25682	A0AAV6G8H9	0.327	61	20	35	2	1	61	21	75	0.968	0.724	1.515E-02	30
P25682	A0A1A8CMB6	0.318	66	21	32	4	1	61	21	78	0.968	0.744	1.515E-02	30
P25682	A0A1A8DCA6	0.318	66	21	32	4	1	61	21	78	0.968	0.744	1.515E-02	30
P25682	A0A1A8I9R8	0.318	66	21	32	4	1	61	21	78	0.968	0.744	1.515E-02	30
P25682	Q2VBP2	0.320	50	16	27	2	16	62	32	77	0.746	0.590	1.515E-02	30
P25682	U3FYQ7	0.480	25	12	8	1	38	62	59	78	0.397	0.253	1.515E-02	30
P25682	A0A4U5V2C7	0.296	64	19	37	3	1	61	21	79	0.968	0.747	1.515E-02	30
P25682	A0A898IPP1	0.360	50	18	25	3	16	62	35	80	0.746	0.568	1.515E-02	30
P25682	A0AAW1BLQ4	0.480	25	12	12	1	38	62	60	83	0.397	0.286	1.515E-02	30
P25682	C1IC49	0.292	65	19	42	2	1	62	22	85	0.984	0.744	1.515E-02	30
P25682	A0A0R4IXU5	0.322	62	20	36	2	1	62	32	87	0.984	0.644	1.515E-02	30
P25682	A0A3Q1FN87	0.727	11	8	3	0	52	62	78	88	0.175	0.124	1.515E-02	30
P25682	A0A3Q0RB83	0.338	62	21	33	3	1	62	19	72	0.984	0.568	1.515E-02	30
P25682	A0A8J6EA95	0.289	76	22	40	4	1	62	21	96	0.984	0.792	1.515E-02	30
P25682	A0A6P8PZB5	0.287	73	21	41	3	1	62	21	93	0.984	0.737	1.515E-02	30
P25682	A0AAD1SXL5	0.298	67	20	34	5	1	62	21	79	0.984	0.573	1.515E-02	30
P25682	A0AAD1T0D1	0.298	67	20	34	5	1	62	21	79	0.984	0.573	1.515E-02	30
P25682	A0A8J6EBD4	0.289	76	22	40	4	1	62	31	106	0.984	0.717	1.515E-02	30
P25682	A0AAU9ZFX3	0.250	72	18	40	4	1	62	21	88	0.984	0.613	1.515E-02	30
P25682	A0A6P5R7X9	0.277	72	20	38	4	1	62	21	88	0.984	0.613	1.515E-02	30
P25682	A0A6P7XFG3	0.346	52	18	28	3	16	62	40	90	0.746	0.447	1.515E-02	30
P25682	A0A2Y9DSG5	0.365	63	23	26	4	14	62	46	108	0.778	0.548	1.515E-02	30
P25682	A0A8C9AAN2	0.273	73	20	42	3	1	62	12	84	0.984	0.635	1.515E-02	30
P25682	A0A6P5KZB8	0.308	68	21	41	4	1	62	24	91	0.984	0.586	1.515E-02	30
P25682	A0AAD1T3A2	0.346	75	26	35	5	1	62	21	94	0.984	0.622	1.515E-02	30
P25682	A0A8D0BBY0	0.277	72	20	40	4	1	62	26	95	0.984	0.579	1.515E-02	30
P25682	A0A6P9C0G8	0.300	70	21	39	3	1	62	25	92	0.984	0.557	1.515E-02	30
P25682	A0A8C0EER1	0.291	79	23	34	5	1	63	21	93	1.000	0.598	1.515E-02	30
P25682	A0AAV7V6A4	0.322	59	19	33	2	11	62	34	92	0.825	0.480	1.515E-02	30
P25682	A0AAV6ZCM0	0.315	76	24	38	5	1	62	21	96	0.984	0.603	1.515E-02	30
P25682	A0AAV6Z560	0.315	76	24	38	5	1	62	21	96	0.984	0.603	1.515E-02	30
P25682	A0A9B0T234	0.464	28	13	11	1	1	24	23	50	0.381	0.220	1.515E-02	30
P25682	A0A2G9RB63	0.298	77	23	39	3	1	62	21	97	0.984	0.606	1.515E-02	30
P25682	A0A3B3SLZ2	0.533	15	8	7	0	49	63	88	102	0.238	0.116	1.515E-02	30
P25682	A0AAF3EX73	0.322	59	19	28	2	17	63	41	99	0.746	0.454	1.515E-02	30
P25682	A0A090MYA5	0.344	61	21	28	3	13	62	16	75	0.794	0.462	1.515E-02	30
P25682	A0A183FVH3	0.283	60	17	33	2	13	62	37	96	0.794	0.458	1.515E-02	30
P25682	A0A3P7YT33	0.283	60	17	33	2	13	62	37	96	0.794	0.458	1.515E-02	30
P25682	A0A818WVY2	0.314	54	17	30	2	16	62	50	103	0.746	0.412	1.515E-02	30
P25682	A0A3M6UXM4	0.285	56	16	32	2	16	63	46	101	0.762	0.424	1.515E-02	30
P25682	A0AAD9C7R7	0.312	80	25	38	5	1	63	36	115	1.000	0.552	1.515E-02	30
P25682	A0AA88PTD0	0.269	78	21	40	5	1	62	38	114	0.984	0.524	1.515E-02	30
P25682	A0AAV7V0G1	0.500	24	12	12	0	39	62	123	146	0.381	0.137	1.515E-02	30
P25682	A0A8C4LL71	0.666	9	6	3	0	55	63	130	138	0.143	0.051	1.515E-02	30
P25682	A0AA47MW90	0.316	79	25	37	6	1	62	79	157	0.984	0.416	1.515E-02	30
P25682	A0A5F4WFB3	0.310	74	23	38	4	1	62	92	164	0.984	0.376	1.515E-02	30
P25682	A0A6P6NBB7	0.318	69	22	37	3	2	62	110	176	0.968	0.337	1.515E-02	30
P25682	A0AA41N3F9	0.500	28	14	10	1	1	24	23	50	0.381	0.412	2.090E-02	30
P25682	A0A553PVV8	0.295	61	18	37	2	1	61	21	75	0.968	0.724	2.090E-02	30
P25682	C6JUP4	0.326	52	17	22	3	16	62	35	78	0.746	0.557	2.090E-02	30
P25682	A0A3Q1BT88	0.317	63	20	40	2	1	62	20	80	0.984	0.753	2.090E-02	30
P25682	A0A194ATD7	0.314	54	17	35	2	9	62	30	81	0.857	0.634	2.090E-02	30
P25682	A0A194ARF2	0.314	54	17	35	2	9	62	30	81	0.857	0.634	2.090E-02	30
P25682	A0A194ARL8	0.314	54	17	35	2	9	62	30	81	0.857	0.634	2.090E-02	30
P25682	A0A0H4BEG5	0.314	54	17	35	2	9	62	30	81	0.857	0.634	2.090E-02	30
P25682	A0A485MYW4	0.333	60	20	26	5	16	63	28	85	0.762	0.682	2.090E-02	30
P25682	A5X2W9	0.538	26	14	8	2	38	63	64	85	0.413	0.256	2.090E-02	30
P25682	V8N9N7	0.367	49	18	27	3	17	62	38	85	0.730	0.558	2.090E-02	30
P25682	P01398	0.346	52	18	27	2	11	62	42	86	0.825	0.517	2.090E-02	30
P25682	Q8AY55	0.346	52	18	27	2	11	62	42	86	0.825	0.517	2.090E-02	30
P25682	Q8AY56	0.346	52	18	27	2	11	62	42	86	0.825	0.517	2.090E-02	30
P25682	A5X2W6	0.538	26	14	8	2	38	63	66	87	0.413	0.250	2.090E-02	30
P25682	A0AAW1BLR8	0.272	66	18	41	3	1	62	22	84	0.984	0.700	2.090E-02	30
P25682	R4G7E8	0.307	52	16	28	3	11	62	41	84	0.825	0.468	2.090E-02	30
P25682	R4FIK4	0.307	52	16	28	3	11	62	41	84	0.825	0.419	2.090E-02	30
P25682	G1SJS3	0.315	73	23	39	4	1	62	12	84	0.984	0.640	2.090E-02	30
P25682	A0A8C9LTA8	0.320	53	17	29	2	17	62	32	84	0.730	0.465	2.090E-02	30
P25682	A0A4S2L018	0.297	47	14	26	2	23	62	45	91	0.635	0.409	2.090E-02	30
P25682	A0A368FPY0	0.300	60	18	32	2	13	62	22	81	0.794	0.508	2.090E-02	30
P25682	A0A6I8N2M3	0.328	70	23	39	5	1	62	15	84	0.984	0.593	2.090E-02	30
P25682	A0A1U7RZS0	0.312	80	25	37	5	1	62	10	89	0.984	0.678	2.090E-02	30
P25682	A0A7J8BAU8	0.320	78	25	37	5	1	63	9	85	1.000	0.642	2.090E-02	30
P25682	A0AA85EV06	0.413	29	12	13	1	39	63	67	95	0.397	0.240	2.090E-02	30
P25682	A0A8C3QWV3	0.297	74	22	40	4	1	63	21	93	1.000	0.598	2.090E-02	30
P25682	S7P8T8	0.305	72	22	38	4	1	62	26	95	0.984	0.574	2.090E-02	30
P25682	A0A2I0MWT2	0.324	74	24	38	5	1	63	21	93	1.000	0.598	2.090E-02	30
P25682	A0A4U5M3Z9	0.385	57	22	17	5	22	62	45	99	0.651	0.451	2.090E-02	30
P25682	A0A7M4F4X9	0.379	29	11	14	1	38	62	72	100	0.397	0.238	2.090E-02	30
P25682	A0A2K6LIA5	0.320	53	17	29	2	17	62	41	93	0.730	0.431	2.090E-02	30
P25682	A0A2K6N9R1	0.320	53	17	29	2	17	62	41	93	0.730	0.431	2.090E-02	30
P25682	A0A8J6GYI7	0.297	74	22	41	4	1	63	21	94	1.000	0.597	2.090E-02	30
P25682	A0A2Y9FDH3	0.328	73	24	38	4	1	62	21	93	0.984	0.589	2.090E-02	30
