protein_id,domain1,domain2,signature1,signature2,domain1_length,domain2_length
A0A4U1F4W8,IPR042339:45-158,IPR016054:51-136,InterPro:IPR042339,InterPro:IPR016054,114,86
A0A4U1F4W8,IPR042339:45-158,IPR045860:47-124,InterPro:IPR042339,InterPro:IPR045860,114,78
A0A4U1F4W8,IPR035076:51-123,IPR016054:51-136,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A4U1F4W8,IPR035076:51-123,IPR045860:47-124,InterPro:IPR035076,InterPro:IPR045860,73,78
A0A4U1F4W8,IPR016054:51-136,IPR045860:47-124,InterPro:IPR016054,InterPro:IPR045860,86,78
A0A4W2C2V3,IPR042339:1-125,IPR035076:21-93,InterPro:IPR042339,InterPro:IPR035076,125,73
A0A4W2C2V3,IPR042339:1-125,IPR016054:21-106,InterPro:IPR042339,InterPro:IPR016054,125,86
A0A4W2C2V3,IPR042339:1-125,IPR045860:14-94,InterPro:IPR042339,InterPro:IPR045860,125,81
A0A4W2C2V3,IPR035076:21-93,IPR016054:21-106,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A4W2C2V3,IPR035076:21-93,IPR045860:14-94,InterPro:IPR035076,InterPro:IPR045860,73,81
A0A4W2C2V3,IPR016054:21-106,IPR045860:14-94,InterPro:IPR016054,InterPro:IPR045860,86,81
A0A4W2F4W1,IPR042339:1-125,IPR035076:21-93,InterPro:IPR042339,InterPro:IPR035076,125,73
A0A4W2F4W1,IPR042339:1-125,IPR016054:21-106,InterPro:IPR042339,InterPro:IPR016054,125,86
A0A4W2F4W1,IPR042339:1-125,IPR045860:16-94,InterPro:IPR042339,InterPro:IPR045860,125,79
A0A4W2F4W1,IPR035076:21-93,IPR016054:21-106,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A4W2F4W1,IPR035076:21-93,IPR045860:16-94,InterPro:IPR035076,InterPro:IPR045860,73,79
A0A4W2F4W1,IPR016054:21-106,IPR045860:16-94,InterPro:IPR016054,InterPro:IPR045860,86,79
A0A4X1UTM1,IPR042339:1-128,IPR035076:21-93,InterPro:IPR042339,InterPro:IPR035076,128,73
A0A4X1UTM1,IPR042339:1-128,IPR016054:21-106,InterPro:IPR042339,InterPro:IPR016054,128,86
A0A4X1UTM1,IPR042339:1-128,IPR045860:16-94,InterPro:IPR042339,InterPro:IPR045860,128,79
A0A4X1UTM1,IPR035076:21-93,IPR016054:21-106,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A4X1UTM1,IPR035076:21-93,IPR045860:16-94,InterPro:IPR035076,InterPro:IPR045860,73,79
A0A4X1UTM1,IPR016054:21-106,IPR045860:16-94,InterPro:IPR016054,InterPro:IPR045860,86,79
A0A4X2LGR9,IPR042339:36-139,IPR035076:40-109,InterPro:IPR042339,InterPro:IPR035076,104,70
A0A4X2LGR9,IPR042339:36-139,IPR016054:40-122,InterPro:IPR042339,InterPro:IPR016054,104,83
A0A4X2LGR9,IPR042339:36-139,IPR045860:38-110,InterPro:IPR042339,InterPro:IPR045860,104,73
A0A4X2LGR9,IPR035076:40-109,IPR016054:40-122,InterPro:IPR035076,InterPro:IPR016054,70,83
A0A4X2LGR9,IPR035076:40-109,IPR045860:38-110,InterPro:IPR035076,InterPro:IPR045860,70,73
A0A4X2LGR9,IPR016054:40-122,IPR045860:38-110,InterPro:IPR016054,InterPro:IPR045860,83,73
A0A4X2LJP8,IPR042339:1-120,IPR035076:21-90,InterPro:IPR042339,InterPro:IPR035076,120,70
A0A4X2LJP8,IPR042339:1-120,IPR016054:21-103,InterPro:IPR042339,InterPro:IPR016054,120,83
A0A4X2LJP8,IPR042339:1-120,IPR045860:13-91,InterPro:IPR042339,InterPro:IPR045860,120,79
A0A4X2LJP8,IPR035076:21-90,IPR016054:21-103,InterPro:IPR035076,InterPro:IPR016054,70,83
A0A4X2LJP8,IPR035076:21-90,IPR045860:13-91,InterPro:IPR035076,InterPro:IPR045860,70,79
A0A4X2LJP8,IPR016054:21-103,IPR045860:13-91,InterPro:IPR016054,InterPro:IPR045860,83,79
A0A5F4WGV7,IPR042339:1-77,IPR035076:21-77,InterPro:IPR042339,InterPro:IPR035076,77,57
A0A5F4WGV7,IPR042339:1-77,IPR045860:16-84,InterPro:IPR042339,InterPro:IPR045860,77,69
A0A5F4WGV7,IPR035076:21-77,IPR045860:16-84,InterPro:IPR035076,InterPro:IPR045860,57,69
A0A5F7ZL90,IPR042339:33-157,IPR035076:53-125,InterPro:IPR042339,InterPro:IPR035076,125,73
A0A5F7ZL90,IPR042339:33-157,IPR016054:53-139,InterPro:IPR042339,InterPro:IPR016054,125,87
A0A5F7ZL90,IPR042339:33-157,IPR045860:48-126,InterPro:IPR042339,InterPro:IPR045860,125,79
A0A5F7ZL90,IPR035076:53-125,IPR016054:53-139,InterPro:IPR035076,InterPro:IPR016054,73,87
A0A5F7ZL90,IPR035076:53-125,IPR045860:48-126,InterPro:IPR035076,InterPro:IPR045860,73,79
A0A5F7ZL90,IPR016054:53-139,IPR045860:48-126,InterPro:IPR016054,InterPro:IPR045860,87,79
A0A5N3WAD4,IPR042339:1-122,IPR035076:21-87,InterPro:IPR042339,InterPro:IPR035076,122,67
A0A5N3WAD4,IPR042339:1-122,IPR016054:21-100,InterPro:IPR042339,InterPro:IPR016054,122,80
A0A5N3WAD4,IPR042339:1-122,IPR045860:14-89,InterPro:IPR042339,InterPro:IPR045860,122,76
A0A5N3WAD4,IPR035076:21-87,IPR016054:21-100,InterPro:IPR035076,InterPro:IPR016054,67,80
A0A5N3WAD4,IPR035076:21-87,IPR045860:14-89,InterPro:IPR035076,InterPro:IPR045860,67,76
A0A5N3WAD4,IPR016054:21-100,IPR045860:14-89,InterPro:IPR016054,InterPro:IPR045860,80,76
A0A5N3XGA0,IPR042339:1-128,IPR035076:21-93,InterPro:IPR042339,InterPro:IPR035076,128,73
A0A5N3XGA0,IPR042339:1-128,IPR016054:21-106,InterPro:IPR042339,InterPro:IPR016054,128,86
A0A5N3XGA0,IPR042339:1-128,IPR045860:16-94,InterPro:IPR042339,InterPro:IPR045860,128,79
A0A5N3XGA0,IPR035076:21-93,IPR016054:21-106,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A5N3XGA0,IPR035076:21-93,IPR045860:16-94,InterPro:IPR035076,InterPro:IPR045860,73,79
A0A5N3XGA0,IPR016054:21-106,IPR045860:16-94,InterPro:IPR016054,InterPro:IPR045860,86,79
A0A5N4CIL7,IPR042339:1-127,IPR035076:21-93,InterPro:IPR042339,InterPro:IPR035076,127,73
A0A5N4CIL7,IPR042339:1-127,IPR016054:21-106,InterPro:IPR042339,InterPro:IPR016054,127,86
A0A5N4CIL7,IPR042339:1-127,IPR045860:16-94,InterPro:IPR042339,InterPro:IPR045860,127,79
A0A5N4CIL7,IPR035076:21-93,IPR016054:21-106,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A5N4CIL7,IPR035076:21-93,IPR045860:16-94,InterPro:IPR035076,InterPro:IPR045860,73,79
A0A5N4CIL7,IPR016054:21-106,IPR045860:16-94,InterPro:IPR016054,InterPro:IPR045860,86,79
A0A643BR53,IPR042339:45-158,IPR035076:51-123,InterPro:IPR042339,InterPro:IPR035076,114,73
A0A643BR53,IPR042339:45-158,IPR016054:51-136,InterPro:IPR042339,InterPro:IPR016054,114,86
A0A643BR53,IPR042339:45-158,IPR045860:47-124,InterPro:IPR042339,InterPro:IPR045860,114,78
A0A643BR53,IPR035076:51-123,IPR016054:51-136,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A643BR53,IPR035076:51-123,IPR045860:47-124,InterPro:IPR035076,InterPro:IPR045860,73,78
A0A643BR53,IPR016054:51-136,IPR045860:47-124,InterPro:IPR016054,InterPro:IPR045860,86,78
A0A663DE88,IPR042339:1-128,IPR035076:21-93,InterPro:IPR042339,InterPro:IPR035076,128,73
A0A663DE88,IPR042339:1-128,IPR016054:21-106,InterPro:IPR042339,InterPro:IPR016054,128,86
A0A663DE88,IPR042339:1-128,IPR045860:12-94,InterPro:IPR042339,InterPro:IPR045860,128,83
A0A663DE88,IPR035076:21-93,IPR016054:21-106,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A663DE88,IPR035076:21-93,IPR045860:12-94,InterPro:IPR035076,InterPro:IPR045860,73,83
A0A663DE88,IPR016054:21-106,IPR045860:12-94,InterPro:IPR016054,InterPro:IPR045860,86,83
A0A667HU90,IPR042339:1-129,IPR035076:20-92,InterPro:IPR042339,InterPro:IPR035076,129,73
A0A667HU90,IPR042339:1-129,IPR016054:20-106,InterPro:IPR042339,InterPro:IPR016054,129,87
A0A667HU90,IPR042339:1-129,IPR045860:15-93,InterPro:IPR042339,InterPro:IPR045860,129,79
A0A667HU90,IPR035076:20-92,IPR016054:20-106,InterPro:IPR035076,InterPro:IPR016054,73,87
A0A667HU90,IPR035076:20-92,IPR045860:15-93,InterPro:IPR035076,InterPro:IPR045860,73,79
A0A667HU90,IPR016054:20-106,IPR045860:15-93,InterPro:IPR016054,InterPro:IPR045860,87,79
A0A671F9U2,IPR042339:1-127,IPR035076:20-92,InterPro:IPR042339,InterPro:IPR035076,127,73
A0A671F9U2,IPR042339:1-127,IPR016054:20-105,InterPro:IPR042339,InterPro:IPR016054,127,86
A0A671F9U2,IPR042339:1-127,IPR045860:11-93,InterPro:IPR042339,InterPro:IPR045860,127,83
A0A671F9U2,IPR035076:20-92,IPR016054:20-105,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A671F9U2,IPR035076:20-92,IPR045860:11-93,InterPro:IPR035076,InterPro:IPR045860,73,83
A0A671F9U2,IPR016054:20-105,IPR045860:11-93,InterPro:IPR016054,InterPro:IPR045860,86,83
A0A673VQC8,IPR042339:1-128,IPR035076:21-93,InterPro:IPR042339,InterPro:IPR035076,128,73
A0A673VQC8,IPR042339:1-128,IPR016054:21-107,InterPro:IPR042339,InterPro:IPR016054,128,87
A0A673VQC8,IPR042339:1-128,IPR045860:16-94,InterPro:IPR042339,InterPro:IPR045860,128,79
A0A673VQC8,IPR035076:21-93,IPR016054:21-107,InterPro:IPR035076,InterPro:IPR016054,73,87
A0A673VQC8,IPR035076:21-93,IPR045860:16-94,InterPro:IPR035076,InterPro:IPR045860,73,79
A0A673VQC8,IPR016054:21-107,IPR045860:16-94,InterPro:IPR016054,InterPro:IPR045860,87,79
A0A6B0RWQ9,IPR042339:105-217,IPR035076:110-182,InterPro:IPR042339,InterPro:IPR035076,113,73
A0A6B0RWQ9,IPR042339:105-217,IPR016054:110-198,InterPro:IPR042339,InterPro:IPR016054,113,89
A0A6B0RWQ9,IPR042339:105-217,IPR045860:106-183,InterPro:IPR042339,InterPro:IPR045860,113,78
A0A6B0RWQ9,IPR035076:110-182,IPR016054:110-198,InterPro:IPR035076,InterPro:IPR016054,73,89
A0A6B0RWQ9,IPR035076:110-182,IPR045860:106-183,InterPro:IPR035076,InterPro:IPR045860,73,78
A0A6B0RWQ9,IPR035076:14-76,IPR016054:14-90,InterPro:IPR035076,InterPro:IPR016054,63,77
A0A6B0RWQ9,IPR035076:14-76,IPR045860:11-80,InterPro:IPR035076,InterPro:IPR045860,63,70
A0A6B0RWQ9,IPR016054:14-90,IPR045860:11-80,InterPro:IPR016054,InterPro:IPR045860,77,70
A0A6B0RWQ9,IPR016054:110-198,IPR045860:106-183,InterPro:IPR016054,InterPro:IPR045860,89,78
A0A6D2XIQ3,IPR042339:1-128,IPR035076:21-93,InterPro:IPR042339,InterPro:IPR035076,128,73
A0A6D2XIQ3,IPR042339:1-128,IPR016054:21-106,InterPro:IPR042339,InterPro:IPR016054,128,86
A0A6D2XIQ3,IPR042339:1-128,IPR045860:16-94,InterPro:IPR042339,InterPro:IPR045860,128,79
A0A6D2XIQ3,IPR035076:21-93,IPR016054:21-106,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A6D2XIQ3,IPR035076:21-93,IPR045860:16-94,InterPro:IPR035076,InterPro:IPR045860,73,79
A0A6D2XIQ3,IPR016054:21-106,IPR045860:16-94,InterPro:IPR016054,InterPro:IPR045860,86,79
A0A6G1A7Q7,IPR042339:12-119,IPR035076:18-90,InterPro:IPR042339,InterPro:IPR035076,108,73
A0A6G1A7Q7,IPR042339:12-119,IPR016054:18-103,InterPro:IPR042339,InterPro:IPR016054,108,86
A0A6G1A7Q7,IPR042339:12-119,IPR045860:14-91,InterPro:IPR042339,InterPro:IPR045860,108,78
A0A6G1A7Q7,IPR035076:18-90,IPR016054:18-103,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A6G1A7Q7,IPR035076:18-90,IPR045860:14-91,InterPro:IPR035076,InterPro:IPR045860,73,78
A0A6G1A7Q7,IPR016054:18-103,IPR045860:14-91,InterPro:IPR016054,InterPro:IPR045860,86,78
A0A6I8N2M3,IPR042339:9-118,IPR035076:15-84,InterPro:IPR042339,InterPro:IPR035076,110,70
A0A6I8N2M3,IPR042339:9-118,IPR016054:15-96,InterPro:IPR042339,InterPro:IPR016054,110,82
A0A6I8N2M3,IPR042339:9-118,IPR045860:10-85,InterPro:IPR042339,InterPro:IPR045860,110,76
A0A6I8N2M3,IPR035076:15-84,IPR016054:15-96,InterPro:IPR035076,InterPro:IPR016054,70,82
A0A6I8N2M3,IPR035076:15-84,IPR045860:10-85,InterPro:IPR035076,InterPro:IPR045860,70,76
A0A6I8N2M3,IPR016054:15-96,IPR045860:10-85,InterPro:IPR016054,InterPro:IPR045860,82,76
A0A6I9IFR3,IPR042339:1-128,IPR035076:21-93,InterPro:IPR042339,InterPro:IPR035076,128,73
A0A6I9IFR3,IPR042339:1-128,IPR016054:21-106,InterPro:IPR042339,InterPro:IPR016054,128,86
A0A6I9IFR3,IPR042339:1-128,IPR045860:16-94,InterPro:IPR042339,InterPro:IPR045860,128,79
A0A6I9IFR3,IPR035076:21-93,IPR016054:21-106,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A6I9IFR3,IPR035076:21-93,IPR045860:16-94,InterPro:IPR035076,InterPro:IPR045860,73,79
A0A6I9IFR3,IPR016054:21-106,IPR045860:16-94,InterPro:IPR016054,InterPro:IPR045860,86,79
A0A6I9LWH4,IPR042339:1-123,IPR035076:21-93,InterPro:IPR042339,InterPro:IPR035076,123,73
A0A6I9LWH4,IPR042339:1-123,IPR016054:21-106,InterPro:IPR042339,InterPro:IPR016054,123,86
A0A6I9LWH4,IPR042339:1-123,IPR045860:15-94,InterPro:IPR042339,InterPro:IPR045860,123,80
A0A6I9LWH4,IPR035076:21-93,IPR016054:21-106,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A6I9LWH4,IPR035076:21-93,IPR045860:15-94,InterPro:IPR035076,InterPro:IPR045860,73,80
A0A6I9LWH4,IPR016054:21-106,IPR045860:15-94,InterPro:IPR016054,InterPro:IPR045860,86,80
A0A6J0Y251,IPR042339:1-128,IPR035076:21-93,InterPro:IPR042339,InterPro:IPR035076,128,73
A0A6J0Y251,IPR042339:1-128,IPR016054:21-106,InterPro:IPR042339,InterPro:IPR016054,128,86
A0A6J0Y251,IPR042339:1-128,IPR045860:12-94,InterPro:IPR042339,InterPro:IPR045860,128,83
A0A6J0Y251,IPR035076:21-93,IPR016054:21-106,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A6J0Y251,IPR035076:21-93,IPR045860:12-94,InterPro:IPR035076,InterPro:IPR045860,73,83
A0A6J0Y251,IPR016054:21-106,IPR045860:12-94,InterPro:IPR016054,InterPro:IPR045860,86,83
A0A6J1ZQZ5,IPR042339:1-129,IPR035076:21-93,InterPro:IPR042339,InterPro:IPR035076,129,73
A0A6J1ZQZ5,IPR042339:1-129,IPR016054:21-107,InterPro:IPR042339,InterPro:IPR016054,129,87
A0A6J1ZQZ5,IPR042339:1-129,IPR045860:16-94,InterPro:IPR042339,InterPro:IPR045860,129,79
A0A6J1ZQZ5,IPR035076:21-93,IPR016054:21-107,InterPro:IPR035076,InterPro:IPR016054,73,87
A0A6J1ZQZ5,IPR035076:21-93,IPR045860:16-94,InterPro:IPR035076,InterPro:IPR045860,73,79
A0A6J1ZQZ5,IPR016054:21-107,IPR045860:16-94,InterPro:IPR016054,InterPro:IPR045860,87,79
A0A6J2BBA4,IPR042339:1-128,IPR035076:21-93,InterPro:IPR042339,InterPro:IPR035076,128,73
A0A6J2BBA4,IPR042339:1-128,IPR016054:21-107,InterPro:IPR042339,InterPro:IPR016054,128,87
A0A6J2BBA4,IPR042339:1-128,IPR045860:16-94,InterPro:IPR042339,InterPro:IPR045860,128,79
A0A6J2BBA4,IPR035076:21-93,IPR016054:21-107,InterPro:IPR035076,InterPro:IPR016054,73,87
A0A6J2BBA4,IPR035076:21-93,IPR045860:16-94,InterPro:IPR035076,InterPro:IPR045860,73,79
A0A6J2BBA4,IPR016054:21-107,IPR045860:16-94,InterPro:IPR016054,InterPro:IPR045860,87,79
A0A6J2NAA9,IPR042339:1-128,IPR035076:21-93,InterPro:IPR042339,InterPro:IPR035076,128,73
A0A6J2NAA9,IPR042339:1-128,IPR016054:21-106,InterPro:IPR042339,InterPro:IPR016054,128,86
A0A6J2NAA9,IPR042339:1-128,IPR045860:13-94,InterPro:IPR042339,InterPro:IPR045860,128,82
A0A6J2NAA9,IPR035076:21-93,IPR016054:21-106,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A6J2NAA9,IPR035076:21-93,IPR045860:13-94,InterPro:IPR035076,InterPro:IPR045860,73,82
A0A6J2NAA9,IPR016054:21-106,IPR045860:13-94,InterPro:IPR016054,InterPro:IPR045860,86,82
A0A6J3FCU2,IPR042339:1-123,IPR035076:21-93,InterPro:IPR042339,InterPro:IPR035076,123,73
A0A6J3FCU2,IPR042339:1-123,IPR016054:21-106,InterPro:IPR042339,InterPro:IPR016054,123,86
A0A6J3FCU2,IPR042339:1-123,IPR045860:12-94,InterPro:IPR042339,InterPro:IPR045860,123,83
A0A6J3FCU2,IPR035076:21-93,IPR016054:21-106,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A6J3FCU2,IPR035076:21-93,IPR045860:12-94,InterPro:IPR035076,InterPro:IPR045860,73,83
A0A6J3FCU2,IPR016054:21-106,IPR045860:12-94,InterPro:IPR016054,InterPro:IPR045860,86,83
A0A6J3QAH1,IPR042339:1-128,IPR035076:21-93,InterPro:IPR042339,InterPro:IPR035076,128,73
A0A6J3QAH1,IPR042339:1-128,IPR016054:21-106,InterPro:IPR042339,InterPro:IPR016054,128,86
A0A6J3QAH1,IPR042339:1-128,IPR045860:16-94,InterPro:IPR042339,InterPro:IPR045860,128,79
A0A6J3QAH1,IPR035076:21-93,IPR016054:21-106,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A6J3QAH1,IPR035076:21-93,IPR045860:16-94,InterPro:IPR035076,InterPro:IPR045860,73,79
A0A6J3QAH1,IPR016054:21-106,IPR045860:16-94,InterPro:IPR016054,InterPro:IPR045860,86,79
A0A6P3FG66,IPR042339:1-130,IPR035076:21-95,InterPro:IPR042339,InterPro:IPR035076,130,75
A0A6P3FG66,IPR042339:1-130,IPR016054:21-108,InterPro:IPR042339,InterPro:IPR016054,130,88
A0A6P3FG66,IPR042339:1-130,IPR045860:15-96,InterPro:IPR042339,InterPro:IPR045860,130,82
A0A6P3FG66,IPR035076:21-95,IPR016054:21-108,InterPro:IPR035076,InterPro:IPR016054,75,88
A0A6P3FG66,IPR035076:21-95,IPR045860:15-96,InterPro:IPR035076,InterPro:IPR045860,75,82
A0A6P3FG66,IPR016054:21-108,IPR045860:15-96,InterPro:IPR016054,InterPro:IPR045860,88,82
A0A6P3HFU6,IPR042339:1-128,IPR035076:21-93,InterPro:IPR042339,InterPro:IPR035076,128,73
A0A6P3HFU6,IPR042339:1-128,IPR016054:21-109,InterPro:IPR042339,InterPro:IPR016054,128,89
A0A6P3HFU6,IPR042339:1-128,IPR045860:16-94,InterPro:IPR042339,InterPro:IPR045860,128,79
A0A6P3HFU6,IPR035076:21-93,IPR016054:21-109,InterPro:IPR035076,InterPro:IPR016054,73,89
A0A6P3HFU6,IPR035076:21-93,IPR045860:16-94,InterPro:IPR035076,InterPro:IPR045860,73,79
A0A6P3HFU6,IPR016054:21-109,IPR045860:16-94,InterPro:IPR016054,InterPro:IPR045860,89,79
A0A6P5KXC8,IPR042339:49-144,IPR035076:54-123,InterPro:IPR042339,InterPro:IPR035076,96,70
A0A6P5KXC8,IPR042339:49-144,IPR016054:54-137,InterPro:IPR042339,InterPro:IPR016054,96,84
A0A6P5KXC8,IPR042339:49-144,IPR045860:53-125,InterPro:IPR042339,InterPro:IPR045860,96,73
A0A6P5KXC8,IPR035076:54-123,IPR016054:54-137,InterPro:IPR035076,InterPro:IPR016054,70,84
A0A6P5KXC8,IPR035076:54-123,IPR045860:53-125,InterPro:IPR035076,InterPro:IPR045860,70,73
A0A6P5KXC8,IPR016054:54-137,IPR045860:53-125,InterPro:IPR016054,InterPro:IPR045860,84,73
A0A6P5L4Y3,IPR042339:1-120,IPR035076:21-90,InterPro:IPR042339,InterPro:IPR035076,120,70
A0A6P5L4Y3,IPR042339:1-120,IPR016054:21-103,InterPro:IPR042339,InterPro:IPR016054,120,83
A0A6P5L4Y3,IPR042339:1-120,IPR045860:13-91,InterPro:IPR042339,InterPro:IPR045860,120,79
A0A6P5L4Y3,IPR035076:21-90,IPR016054:21-103,InterPro:IPR035076,InterPro:IPR016054,70,83
A0A6P5L4Y3,IPR035076:21-90,IPR045860:13-91,InterPro:IPR035076,InterPro:IPR045860,70,79
A0A6P5L4Y3,IPR016054:21-103,IPR045860:13-91,InterPro:IPR016054,InterPro:IPR045860,83,79
A0A6P5RB85,IPR042339:5-128,IPR035076:25-97,InterPro:IPR042339,InterPro:IPR035076,124,73
A0A6P5RB85,IPR042339:5-128,IPR016054:25-110,InterPro:IPR042339,InterPro:IPR016054,124,86
A0A6P5RB85,IPR042339:5-128,IPR045860:16-98,InterPro:IPR042339,InterPro:IPR045860,124,83
A0A6P5RB85,IPR035076:25-97,IPR016054:25-110,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A6P5RB85,IPR035076:25-97,IPR045860:16-98,InterPro:IPR035076,InterPro:IPR045860,73,83
A0A6P5RB85,IPR016054:25-110,IPR045860:16-98,InterPro:IPR016054,InterPro:IPR045860,86,83
A0A7J7F872,IPR042339:14-139,IPR035076:19-104,InterPro:IPR042339,InterPro:IPR035076,126,86
A0A7J7F872,IPR042339:14-139,IPR016054:19-118,InterPro:IPR042339,InterPro:IPR016054,126,100
A0A7J7F872,IPR042339:14-139,IPR045860:14-105,InterPro:IPR042339,InterPro:IPR045860,126,92
A0A7J7F872,IPR035076:19-104,IPR016054:19-118,InterPro:IPR035076,InterPro:IPR016054,86,100
A0A7J7F872,IPR035076:19-104,IPR045860:14-105,InterPro:IPR035076,InterPro:IPR045860,86,92
A0A7J7F872,IPR016054:19-118,IPR045860:14-105,InterPro:IPR016054,InterPro:IPR045860,100,92
A0A7J7TIU9,IPR042339:1-127,IPR035076:21-92,InterPro:IPR042339,InterPro:IPR035076,127,72
A0A7J7TIU9,IPR042339:1-127,IPR016054:21-105,InterPro:IPR042339,InterPro:IPR016054,127,85
A0A7J7TIU9,IPR042339:1-127,IPR045860:16-93,InterPro:IPR042339,InterPro:IPR045860,127,78
A0A7J7TIU9,IPR035076:21-92,IPR016054:21-105,InterPro:IPR035076,InterPro:IPR016054,72,85
A0A7J7TIU9,IPR035076:21-92,IPR045860:16-93,InterPro:IPR035076,InterPro:IPR045860,72,78
A0A7J7TIU9,IPR016054:21-105,IPR045860:16-93,InterPro:IPR016054,InterPro:IPR045860,85,78
A0A7J7VMQ4,IPR042339:1-123,IPR035076:21-93,InterPro:IPR042339,InterPro:IPR035076,123,73
A0A7J7VMQ4,IPR042339:1-123,IPR016054:21-106,InterPro:IPR042339,InterPro:IPR016054,123,86
A0A7J7VMQ4,IPR042339:1-123,IPR045860:15-94,InterPro:IPR042339,InterPro:IPR045860,123,80
A0A7J7VMQ4,IPR035076:21-93,IPR016054:21-106,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A7J7VMQ4,IPR035076:21-93,IPR045860:15-94,InterPro:IPR035076,InterPro:IPR045860,73,80
A0A7J7VMQ4,IPR016054:21-106,IPR045860:15-94,InterPro:IPR016054,InterPro:IPR045860,86,80
A0A7J8BBH3,IPR042339:1-127,IPR035076:21-92,InterPro:IPR042339,InterPro:IPR035076,127,72
A0A7J8BBH3,IPR042339:1-127,IPR016054:21-105,InterPro:IPR042339,InterPro:IPR016054,127,85
A0A7J8BBH3,IPR042339:1-127,IPR045860:16-93,InterPro:IPR042339,InterPro:IPR045860,127,78
A0A7J8BBH3,IPR035076:21-92,IPR016054:21-105,InterPro:IPR035076,InterPro:IPR016054,72,85
A0A7J8BBH3,IPR035076:21-92,IPR045860:16-93,InterPro:IPR035076,InterPro:IPR045860,72,78
A0A7J8BBH3,IPR016054:21-105,IPR045860:16-93,InterPro:IPR016054,InterPro:IPR045860,85,78
A0A7J8C310,IPR042339:1-127,IPR035076:21-93,InterPro:IPR042339,InterPro:IPR035076,127,73
A0A7J8C310,IPR042339:1-127,IPR016054:21-106,InterPro:IPR042339,InterPro:IPR016054,127,86
A0A7J8C310,IPR042339:1-127,IPR045860:17-94,InterPro:IPR042339,InterPro:IPR045860,127,78
A0A7J8C310,IPR035076:21-93,IPR016054:21-106,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A7J8C310,IPR035076:21-93,IPR045860:17-94,InterPro:IPR035076,InterPro:IPR045860,73,78
A0A7J8C310,IPR016054:21-106,IPR045860:17-94,InterPro:IPR016054,InterPro:IPR045860,86,78
A0A7N4NVL1,IPR042339:48-167,IPR035076:68-137,InterPro:IPR042339,InterPro:IPR035076,120,70
A0A7N4NVL1,IPR042339:48-167,IPR016054:68-150,InterPro:IPR042339,InterPro:IPR016054,120,83
A0A7N4NVL1,IPR042339:48-167,IPR045860:63-138,InterPro:IPR042339,InterPro:IPR045860,120,76
A0A7N4NVL1,IPR035076:68-137,IPR016054:68-150,InterPro:IPR035076,InterPro:IPR016054,70,83
A0A7N4NVL1,IPR035076:68-137,IPR045860:63-138,InterPro:IPR035076,InterPro:IPR045860,70,76
A0A7N4NVL1,IPR016054:68-150,IPR045860:63-138,InterPro:IPR016054,InterPro:IPR045860,83,76
A0A7N4UZB0,IPR042339:12-117,IPR035076:18-87,InterPro:IPR042339,InterPro:IPR035076,106,70
A0A7N4UZB0,IPR042339:12-117,IPR016054:18-100,InterPro:IPR042339,InterPro:IPR016054,106,83
A0A7N4UZB0,IPR042339:12-117,IPR045860:11-88,InterPro:IPR042339,InterPro:IPR045860,106,78
A0A7N4UZB0,IPR035076:18-87,IPR016054:18-100,InterPro:IPR035076,InterPro:IPR016054,70,83
A0A7N4UZB0,IPR035076:18-87,IPR045860:11-88,InterPro:IPR035076,InterPro:IPR045860,70,78
A0A7N4UZB0,IPR016054:18-100,IPR045860:11-88,InterPro:IPR016054,InterPro:IPR045860,83,78
A0A7N5KDU5,IPR042339:1-128,IPR035076:21-93,InterPro:IPR042339,InterPro:IPR035076,128,73
A0A7N5KDU5,IPR042339:1-128,IPR016054:21-106,InterPro:IPR042339,InterPro:IPR016054,128,86
A0A7N5KDU5,IPR042339:1-128,IPR045860:16-94,InterPro:IPR042339,InterPro:IPR045860,128,79
A0A7N5KDU5,IPR035076:21-93,IPR016054:21-106,InterPro:IPR035076,InterPro:IPR016054,73,86
A0A7N5KDU5,IPR035076:21-93,IPR045860:16-94,InterPro:IPR035076,InterPro:IPR045860,73,79
A0A7N5KDU5,IPR016054:21-106,IPR045860:16-94,InterPro:IPR016054,InterPro:IPR045860,86,79
A0A7N5KG31,IPR042339:131-258,IPR035076:151-223,InterPro:IPR042339,InterPro:IPR035076,128,73
