identifier,is_transmembrane,is_helix,is_beta,has_signal,pfam,primary_interpro_id,primary_interpro_short_name,phylum,order
P46657,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Primates
P47777,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Primates
P49123,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P51447,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Primates
P57096,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia
P59275,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P60234,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P60302,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P60310,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P60771,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P60772,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P60773,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P62377,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P62388,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P62390,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P62394,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P68412,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P68415,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P68416,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P68417,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P68418,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P68419,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P79810,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P80494,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P80548,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P80965,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P81030,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P81782,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Chordata,Squamata
P82462,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P82463,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P82849,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P83345,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P83346,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P83490,False,False,False,True,PF21947;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata
P85140,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P85520,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P86094,False,False,False,False,PF21947;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata
P86095,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P86096,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P86097,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P86098,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P86099,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P86382,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P86421,False,False,False,False,,IPR045860,Snake_toxin-like_sf,Chordata,Squamata
P86422,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P86423,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P86424,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P86538,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P86540,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
P86541,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q02454,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q09022,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Anura
Q148C3,False,False,False,True,PF00021;,IPR042339,Ly6D,Chordata,Artiodactyla
Q1RMQ4,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla
Q28216,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Primates
Q28785,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Primates
Q2VBP8,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q32PB3,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla
Q4R5M8,False,False,False,True,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Primates
Q53B47,False,False,False,True,PF21947;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata
Q53B52,False,False,False,True,PF21947;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata
Q53B59,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q5IS42,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Primates
Q5IS87,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Primates
Q5R510,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Primates
Q5UFR8,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q6MG58,False,False,False,True,,IPR026524,LY6G6d/LY6G6f,Chordata,Rodentia
Q6UXB3,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Primates
Q7LZI2,False,False,False,False,PF02988;PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata
Q8CHN2,False,False,False,True,,IPR026110,LY6G5C,Chordata,Rodentia
Q8K1T4,False,False,False,True,,IPR038773,LY6G5B,Chordata,Rodentia
Q8SQ46,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Primates
Q8UW26,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q90986,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Galliformes
Q91124,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q91135,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q91136,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q98956,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q98957,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q98958,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q98959,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q98960,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q98961,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q98962,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q9D7F2,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Rodentia
Q9PSN1,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q9PSN6,False,False,False,False,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q9PST3,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q9PST4,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q9PTT0,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q9PW19,False,False,False,True,,IPR003571,Snake_3FTx,Chordata,Squamata
Q9VIH9,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
Q9W6W6,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q9W6W9,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q9W7J5,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q9W7J6,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q9W7J7,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q9W7K0,False,False,False,True,,IPR003571,Snake_3FTx,Chordata,Squamata
Q9W7K1,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q9W7K2,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q9WU67,False,False,False,True,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Rodentia
Q9XSV5,False,False,False,True,,IPR026110,LY6G5C,Chordata,Carnivora
Q9YGI0,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
Q9YGI4,False,False,False,True,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata
U3EPL2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Squamata
A0A016SEB0,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A016SZ28,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A016UYZ5,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A060X4A6,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Salmoniformes
A0A060YF83,False,False,False,True,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Salmoniformes
A0A060YK15,True,True,False,True,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Salmoniformes
A0A060YMT4,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Salmoniformes
A0A067RB70,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Blattodea
A0A068W7A7,False,False,False,True,PF17064;,IPR031424,QVR-like,Platyhelminthes,Cyclophyllidea
A0A068WK15,False,False,False,False,PF17064;,IPR031424,QVR-like,Platyhelminthes,Cyclophyllidea
A0A068WL64,False,False,False,True,PF17064;,IPR031424,QVR-like,Platyhelminthes,Cyclophyllidea
A0A068YDC1,False,False,False,True,PF17064;,IPR031424,QVR-like,Platyhelminthes,Cyclophyllidea
A0A068YES5,False,False,False,False,PF17064;,IPR031424,QVR-like,Platyhelminthes,Cyclophyllidea
A0A068YMQ3,False,False,False,True,PF17064;,IPR031424,QVR-like,Platyhelminthes,Cyclophyllidea
A0A074Z1Q2,False,False,False,True,PF17064;,IPR031424,QVR-like,Platyhelminthes,Opisthorchiida
A0A075AHH9,False,False,False,True,PF17064;,IPR031424,QVR-like,Platyhelminthes,Opisthorchiida
A0A087XJP7,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cyprinodontiformes
A0A090LTF9,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A091CRE2,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia
A0A091CT12,False,False,False,True,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Rodentia
A0A091D988,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia
A0A096MEG2,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cyprinodontiformes
A0A096MJ69,False,False,False,True,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Rodentia
A0A096MJS6,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia
A0A096NEC5,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Primates
A0A096NF68,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Primates
A0A098LX08,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata
A0A0A9W987,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Arthropoda,Hemiptera
A0A0A9X2S6,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Hemiptera
A0A0B2W5A9,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0B6Y199,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Stylommatophora
A0A0B6Y2L5,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Stylommatophora
A0A0B7B4R0,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Stylommatophora
A0A0B7B609,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Stylommatophora
A0A0B7BWE6,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Stylommatophora
A0A0C2DS65,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0C9R7N1,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Arthropoda,Hymenoptera
A0A0D8XV41,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0D9QZ73,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Primates
A0A0D9R8D3,False,False,False,True,,IPR026110,LY6G5C,Chordata,Primates
A0A0D9R9V5,False,False,False,True,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Primates
A0A0D9RA07,False,False,False,True,PF00021;,IPR042339,Ly6D,Chordata,Primates
A0A0D9RA38,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Primates
A0A0D9RV77,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Primates
A0A0G2K4Z4,False,False,False,True,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Rodentia
A0A0G2L893,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cypriniformes
A0A0H4T4D8,False,False,False,True,PF17064;,IPR031424,QVR-like,Platyhelminthes,Strigeidida
A0A0J9RAC6,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0K0DYZ6,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0K0ENL8,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0K0EXQ3,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0K2TLS8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Siphonostomatoida
A0A0L0BUA6,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0L8GGN8,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Octopoda
A0A0L8GTT2,False,False,False,True,PF17064;,IPR031424,QVR-like,Mollusca,Octopoda
A0A0N4VLJ6,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N5A3Q9,False,False,False,False,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N5AKK9,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N5BH54,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A0N8ESW9,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia
A0A0P6J189,False,False,False,True,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia
A0A0Q3TSH3,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Psittaciformes
A0A0Q5VN15,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0Q9WEW3,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0Q9WGT6,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0Q9X9Q4,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0Q9XAJ1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0R1DSL0,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A0R3T4R6,False,False,False,True,PF17064;,IPR031424,QVR-like,Platyhelminthes,Cyclophyllidea
A0A0R3U2G1,False,False,False,True,PF17064;,IPR031424,QVR-like,Platyhelminthes,Cyclophyllidea
A0A0X3PTW0,False,False,False,True,PF17064;,IPR031424,QVR-like,Platyhelminthes,Diphyllobothriidea
A0A0X3PW25,False,False,False,True,PF17064;,IPR031424,QVR-like,Platyhelminthes,Diphyllobothriidea
A0A131ZY02,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Sarcoptiformes
A0A147BCZ9,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Ixodida
A0A154P9J7,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Hymenoptera
A0A164WQZ7,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diplostraca
A0A182F5K2,False,False,False,False,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A182IC33,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A182KEU5,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A182NEU0,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A182PAP0,False,False,False,False,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A182QAB7,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A182WHC2,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A182XFU8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A194PTZ7,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Lepidoptera
A0A1A6GEI9,False,False,False,False,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia
A0A1A7Y1K7,False,False,False,True,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Cyprinodontiformes
A0A1A8BH03,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cyprinodontiformes
A0A1A8ECG6,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cyprinodontiformes
A0A1A8EFQ2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cyprinodontiformes
A0A1A8FLU0,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cyprinodontiformes
A0A1A8IYT0,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cyprinodontiformes
A0A1A8JJS3,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cyprinodontiformes
A0A1A8LIX4,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cyprinodontiformes
A0A1A8NXF7,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cyprinodontiformes
A0A1A8P2T7,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cyprinodontiformes
A0A1A8PE31,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cyprinodontiformes
A0A1A8PRU5,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cyprinodontiformes
A0A1A8Q050,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cyprinodontiformes
A0A1A8RB84,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Cyprinodontiformes
A0A1A8TZM4,False,False,False,True,,IPR016054,LY6_UPA_recep-like,Chordata,Cyprinodontiformes
A0A1A8V7J2,False,False,False,True,,IPR045860,Snake_toxin-like_sf,Chordata,Cyprinodontiformes
A0A1A9UQ23,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A1A9ZXA8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A1B0B6A1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A1B0CH91,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A1B0G765,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A1B0GAJ1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A1B6CQZ9,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Hemiptera
A0A1B6E0F8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Hemiptera
A0A1B6FNY5,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Hemiptera
A0A1B6G4N9,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Hemiptera
A0A1B6GGS2,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Hemiptera
A0A1B6H6Y1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Hemiptera
A0A1B6HZP1,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Hemiptera
A0A1B6IWE8,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Hemiptera
A0A1B6LUT6,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Hemiptera
A0A1D1UMB9,False,False,False,True,PF17064;,IPR031424,QVR-like,Tardigrada,Parachela
A0A1D1UR81,False,False,False,True,PF17064;,IPR031424,QVR-like,Tardigrada,Parachela
A0A1D1UVY4,False,False,False,True,PF17064;,IPR031424,QVR-like,Tardigrada,Parachela
A0A1D1VPY8,False,False,False,True,PF17064;,IPR031424,QVR-like,Tardigrada,Parachela
A0A1D1VSS4,False,False,False,True,PF17064;,IPR031424,QVR-like,Tardigrada,Parachela
A0A1D5RE30,False,False,False,True,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Primates
A0A1I7Z433,False,False,False,True,PF17064;,IPR031424,QVR-like,Nematoda,Rhabditida
A0A1I8GCI1,False,False,False,True,PF17064;,IPR031424,QVR-like,Platyhelminthes,Macrostomida
A0A1I8GRZ2,False,False,False,False,PF01282;,IPR045860,Snake_toxin-like_sf,Platyhelminthes,Macrostomida
A0A1I8GS37,False,False,False,True,PF17064;,IPR031424,QVR-like,Platyhelminthes,Macrostomida
A0A1I8GV85,False,False,False,True,PF17064;,IPR031424,QVR-like,Platyhelminthes,Macrostomida
A0A1I8IFI5,False,False,False,True,PF17064;,IPR031424,QVR-like,Platyhelminthes,Macrostomida
A0A1I8P5N0,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A1L6Z9X4,False,False,False,True,,IPR026524,LY6G6d/LY6G6f,Chordata,Primates
A0A1L6ZA23,False,False,False,True,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Artiodactyla
A0A1L6ZA28,False,False,False,True,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Rodentia
A0A1L6ZA33,False,False,False,True,PF01064;,IPR045860,Snake_toxin-like_sf,Chordata,Rodentia
A0A1L8DP47,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A1L8DQZ5,False,False,False,True,PF17064;,IPR031424,QVR-like,Arthropoda,Diptera
A0A1L8EVU3,False,False,False,True,PF16975;,IPR039457,LYPD6-like,Chordata,Anura
A0A1L8F8M0,False,False,False,True,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Anura
