identifier,is_transmembrane,is_helix,is_beta,has_signal,organism_id,pfam,primary_interpro_id,primary_interpro_short_name,phylum,order,family,genus,species
P01387,False,False,False,False,8665,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Ophiophagus,Ophiophagus hannah
P01388,False,False,False,False,8643,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja melanoleuca
P01389,False,False,False,False,263737,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja anchietae
P01390,False,False,False,False,8655,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja nivea
P01393,False,False,False,False,8619,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis jamesoni
P01394,False,False,False,False,8621,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis viridis
P01395,False,False,False,False,8621,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis viridis
P01396,False,False,False,False,8620,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis polylepis
P01409,False,False,False,False,8618,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis angusticeps
P01412,False,False,False,True,8665,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Ophiophagus,Ophiophagus hannah
P01414,False,False,False,False,8620,PF21947;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis polylepis
P01416,False,False,False,False,8620,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis polylepis
P01417,False,False,False,False,8619,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis jamesoni
P01418,False,False,False,False,8621,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis viridis
P01419,False,False,False,False,8619,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis jamesoni
P01420,False,False,False,False,96794,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja annulifera
P01421,False,False,False,False,96794,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja annulifera
P01422,False,False,False,False,96794,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja annulifera
P01423,False,False,False,False,8655,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja nivea
P01425,False,False,False,False,8626,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Hemachatus,Hemachatus haemachatus
P01426,False,False,False,False,8658,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja pallida
P01427,False,False,False,False,8657,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja oxiana
P01431,False,False,False,False,8644,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja mossambica
P01432,False,False,False,False,8644,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja mossambica
P01433,False,False,False,False,8626,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Hemachatus,Hemachatus haemachatus
P01434,False,False,False,False,8605,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Acanthophis,Acanthophis antarcticus
P01437,False,False,False,False,8684,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Hydrophiidae,Hydrophis,Hydrophis lapemoides
P01440,False,False,False,False,35670,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja naja
P01441,False,False,False,False,8657,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja oxiana
P01447,False,False,False,False,35670,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja naja
P01451,False,False,False,False,8657,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja oxiana
P01453,False,False,False,False,96794,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja annulifera
P01454,False,False,False,False,96794,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja annulifera
P01455,False,False,False,False,96794,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja annulifera
P01456,False,False,False,False,8655,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja nivea
P01457,False,False,False,False,8642,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja haje
P01458,False,False,False,False,8655,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja nivea
P01459,False,False,False,False,96794,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja annulifera
P01460,False,False,False,False,96794,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja annulifera
P01461,False,False,False,False,96794,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja annulifera
P01462,False,False,False,False,96794,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja annulifera
P01463,False,False,False,False,8655,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja nivea
P01464,False,False,False,False,96794,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja annulifera
P01465,False,False,False,False,96794,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja annulifera
P01466,False,False,False,False,96794,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja annulifera
P01468,False,False,False,False,8658,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja pallida
P01470,False,False,False,False,8644,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja mossambica
P01473,False,False,False,False,8643,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja melanoleuca
P01474,False,False,False,False,8643,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja melanoleuca
P0C1Y9,False,False,False,False,8618,PF21947;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis angusticeps
P0C552,False,False,False,True,8613,,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Elapidae,Bungarus,Bungarus fasciatus
P0C553,False,False,False,True,8613,PF21947;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Elapidae,Bungarus,Bungarus fasciatus
P0C554,False,False,False,True,8613,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Bungarus,Bungarus fasciatus
P0CAR1,False,False,False,False,129468,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Micrurus,Micrurus pyrrhocryptus
P0CB06,False,False,False,False,8667,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Oxyuranus,Oxyuranus scutellatus
P0CG02,False,False,False,False,747462,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Hydrophiidae,Hydrophis,Hydrophis torquatus
P0CH80,False,False,False,False,8649,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja kaouthia
P0DKS3,False,False,False,False,8620,PF21947;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis polylepis
P0DKW9,False,False,False,False,8605,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Acanthophis,Acanthophis antarcticus
P0DL82,False,False,False,False,8633,PF21947;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Elapidae,Calliophis,Calliophis bivirgatus
P0DP59,False,False,False,True,10090,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia,Muridae,Mus,Mus musculus
P0DP61,False,False,False,True,9544,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Primates,Cercopithecidae,Macaca,Macaca mulatta
P0DPU8,False,False,False,True,2609776,,IPR045860,Snake_toxin-like_sf,Arthropoda,Scolopendromorpha,Scolopendridae,Scolopendra,Scolopendra dehaani
P0DQH2,False,False,False,False,8626,PF21947;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Elapidae,Hemachatus,Hemachatus haemachatus
P0DQQ1,False,False,False,False,8643,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja melanoleuca
P0DQQ2,False,False,False,False,8643,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja melanoleuca
P0DQQ3,False,False,False,False,8643,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja melanoleuca
P0DSN0,False,False,False,False,8649,PF21947;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Elapidae,Naja,Naja kaouthia
P0DUK5,False,False,False,False,8631,PF02988;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Elapidae,Laticauda,Laticauda semifasciata
P0DUK6,False,False,False,False,8631,PF02988;PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Squamata,Elapidae,Laticauda,Laticauda semifasciata
P0DUK7,False,False,False,False,8656,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja atra
P10456,False,False,False,True,8628,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Laticauda,Laticauda colubrina
P10457,False,False,False,True,8628,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Laticauda,Laticauda colubrina
P10458,False,False,False,False,8629,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Laticauda,Laticauda crockeri
P10459,False,False,False,True,8630,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Laticauda,Laticauda laticaudata
P10460,False,False,False,False,8630,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Laticauda,Laticauda laticaudata
P13495,False,False,False,False,8673,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Pseudonaja,Pseudonaja textilis
P14541,False,False,False,False,8649,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja kaouthia
P14612,False,False,False,True,8670,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Pseudechis,Pseudechis australis
P15815,False,False,False,False,8615,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Bungarus,Bungarus flaviceps
P15816,False,False,False,True,8616,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Bungarus,Bungarus multicinctus
P15817,False,False,False,True,8616,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Bungarus,Bungarus multicinctus
P15818,False,False,False,True,8616,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Bungarus,Bungarus multicinctus
P18328,False,False,False,True,8618,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis angusticeps
P19958,False,False,False,False,8678,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Hydrophiidae,Aipysurus,Aipysurus laevis
P19959,False,False,False,True,8678,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Hydrophiidae,Aipysurus,Aipysurus laevis
P22947,False,False,False,False,8620,PF21947;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis polylepis
P24776,False,False,False,False,8626,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Hemachatus,Hemachatus haemachatus
P24777,False,False,False,False,8626,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Hemachatus,Hemachatus haemachatus
P24778,False,False,False,False,8626,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Hemachatus,Hemachatus haemachatus
P24779,False,False,False,False,8649,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja kaouthia
P24780,False,False,False,False,35670,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja naja
P25497,False,False,False,True,8670,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Pseudechis,Pseudechis australis
P25517,False,False,False,False,8644,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja mossambica
P25518,False,False,False,False,8620,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis polylepis
P25667,False,False,False,False,8620,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis polylepis
P25668,False,False,False,False,35670,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja naja
P25670,False,False,False,False,8607,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Aspidelaps,Aspidelaps scutatus
P25671,False,False,False,False,35670,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja naja
P25672,False,False,False,False,35670,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja naja
P25674,False,False,False,False,8642,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja haje
P25675,False,False,False,False,8642,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja haje
P25683,False,False,False,False,8619,PF21947;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis jamesoni
P25684,False,False,False,False,8618,PF21947;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis angusticeps
P32879,False,False,False,False,8678,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Hydrophiidae,Aipysurus,Aipysurus laevis
P34074,False,False,False,False,8610,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja annulata
P34075,False,False,False,False,8610,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja annulata
P34076,False,False,False,False,8611,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja christyi
P46657,False,False,False,True,9485,,IPR016054,LY6_UPA_recep-like,Chordata,Primates,Cebidae,Callithrix,Callithrix sp.
P47777,False,False,False,True,9521,,IPR016054,LY6_UPA_recep-like,Chordata,Primates,Cebidae,Saimiri,Saimiri sciureus
P49123,False,False,False,True,8656,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja atra
P51447,False,False,False,True,9505,,IPR016054,LY6_UPA_recep-like,Chordata,Primates,Aotidae,Aotus,Aotus trivirgatus
P57096,False,False,False,True,10090,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Rodentia,Muridae,Mus,Mus musculus
P59275,False,False,False,False,8649,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja kaouthia
P60234,False,False,False,False,8618,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis angusticeps
P60302,False,False,False,True,33626,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja sputatrix
P60310,False,False,False,True,33626,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja sputatrix
P60771,False,False,False,True,8649,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja kaouthia
P60772,False,False,False,False,33626,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja sputatrix
P60773,False,False,False,False,8659,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja philippinensis
P62377,False,False,False,False,35670,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja naja
P62388,False,False,False,False,8688,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Hydrophiidae,Hydrophis,Hydrophis platurus
P62390,False,False,False,False,96794,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja annulifera
P62394,False,False,False,False,8642,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja haje
P68412,False,False,False,False,355677,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Hydrophiidae,Hydrophis,Hydrophis stokesii
P68415,False,False,False,False,8682,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Hydrophiidae,Hydrophis,Hydrophis schistosus
P68416,False,False,False,True,8781,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Hydrophiidae,Hydrophis,Hydrophis hardwickii
P68417,False,False,False,False,96794,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja annulifera
P68418,False,False,False,False,8642,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja haje
P68419,False,False,False,False,8655,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja nivea
P79810,False,False,False,True,8656,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja atra
P80494,False,False,False,False,8620,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis polylepis
P80548,False,False,False,False,8635,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Micrurus,Micrurus nigrocinctus
P80965,False,False,False,False,8665,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Ophiophagus,Ophiophagus hannah
P81030,False,False,False,False,8618,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Dendroaspis,Dendroaspis angusticeps
P81782,False,False,False,False,92438,,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Elapidae,Bungarus,Bungarus candidus
P82462,False,False,False,False,8649,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja kaouthia
P82463,False,False,False,False,8649,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja kaouthia
P82849,False,False,False,False,8649,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja kaouthia
P83345,False,False,False,False,195058,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja sagittifera
P83346,False,False,False,False,92438,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Bungarus,Bungarus candidus
P83490,False,False,False,True,201391,PF21947;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Colubridae,Coelognathus,Coelognathus radiatus
P85140,False,False,False,False,92438,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Bungarus,Bungarus candidus
P85520,False,False,False,False,8657,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja oxiana
P86094,False,False,False,False,129470,PF21947;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Elapidae,Micrurus,Micrurus surinamensis
P86095,False,False,False,False,129470,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Micrurus,Micrurus surinamensis
P86096,False,False,False,False,129470,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Micrurus,Micrurus surinamensis
P86097,False,False,False,False,129470,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Micrurus,Micrurus surinamensis
P86098,False,False,False,False,129470,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Micrurus,Micrurus surinamensis
P86099,False,False,False,False,129470,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Micrurus,Micrurus surinamensis
P86382,False,False,False,False,35670,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja naja
P86421,False,False,False,False,129461,,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Elapidae,Micrurus,Micrurus frontalis
P86422,False,False,False,False,129461,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Micrurus,Micrurus frontalis
P86423,False,False,False,False,129461,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Micrurus,Micrurus frontalis
P86424,False,False,False,False,129461,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Micrurus,Micrurus frontalis
P86538,False,False,False,False,35670,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja naja
P86540,False,False,False,False,35670,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja naja
P86541,False,False,False,False,35670,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja naja
Q02454,False,False,False,True,33626,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Naja,Naja sputatrix
Q09022,False,False,False,True,8355,,IPR045860,Snake_toxin-like_sf,Chordata,Anura,Pipidae,Xenopus,Xenopus laevis
Q148C3,False,False,False,True,9913,PF00021;,IPR042339,Ly6D,Chordata,Artiodactyla,Bovidae,Bos,Bos taurus
Q1RMQ4,False,False,False,True,9913,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Bovidae,Bos,Bos taurus
Q28216,False,False,False,True,9534,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Primates,Cercopithecidae,Chlorocebus,Chlorocebus aethiops
Q28785,False,False,False,True,61183,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Primates,Cercopithecidae,Papio,Papio sp.
Q2VBP8,False,False,False,True,8665,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Ophiophagus,Ophiophagus hannah
Q32PB3,False,False,False,True,9913,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Artiodactyla,Bovidae,Bos,Bos taurus
Q4R5M8,False,False,False,True,9541,PF00021;,IPR051445,LY6H/LY6L_nAChR_modulators,Chordata,Primates,Cercopithecidae,Macaca,Macaca fascicularis
Q53B47,False,False,False,True,8665,PF21947;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Elapidae,Ophiophagus,Ophiophagus hannah
Q53B52,False,False,False,True,8665,PF21947;,IPR045860,Snake_toxin-like_sf,Chordata,Squamata,Elapidae,Ophiophagus,Ophiophagus hannah
Q53B59,False,False,False,True,8665,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Elapidae,Ophiophagus,Ophiophagus hannah
Q5IS42,False,False,False,True,9598,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Primates,Hominidae,Pan,Pan troglodytes
Q5IS87,False,False,False,True,39432,PF00087;,IPR016054,LY6_UPA_recep-like,Chordata,Primates,Cebidae,Saimiri,Saimiri boliviensis
Q5R510,False,False,False,True,9601,PF00021;,IPR016054,LY6_UPA_recep-like,Chordata,Primates,Hominidae,Pongo,Pongo abelii
Q5UFR8,False,False,False,True,8676,PF21947;,IPR003571,Snake_3FTx,Chordata,Squamata,Hydrophiidae,Hydrophis,Hydrophis peronii
Q6MG58,False,False,False,True,10116,,IPR026524,LY6G6d/LY6G6f,Chordata,Rodentia,Muridae,Rattus,Rattus norvegicus
