protein_id,protein_name,organism,sequence_length,domain_start,domain_end,domain_score,signature_name
A0A093QK95,UPAR/Ly6 domain-containing protein,Manacus vitellinus (golden-collared manakin),109,5,80,,InterPro:IPR035076
A0A093QPD2,UPAR/Ly6 domain-containing protein,Phalacrocorax carbo (Great cormorant),109,4,79,,InterPro:IPR035076
A0A093QRI6,UPAR/Ly6 domain-containing protein,Manacus vitellinus (golden-collared manakin),83,4,79,,InterPro:IPR035076
A0A093QRS9,Snake toxin/toxin-like domain-containing protein,Phalacrocorax carbo (Great cormorant),108,21,102,,InterPro:IPR035076
A0A093QWZ7,Snake toxin/toxin-like domain-containing protein,Phalacrocorax carbo (Great cormorant),78,4,78,,InterPro:IPR035076
A0A093QYH3,UPAR/Ly6 domain-containing protein,Manacus vitellinus (golden-collared manakin),105,4,76,,InterPro:IPR035076
A0A093QYH9,UPAR/Ly6 domain-containing protein,Manacus vitellinus (golden-collared manakin),112,7,82,,InterPro:IPR035076
A0A093RIH0,UPAR/Ly6 domain-containing protein,Pygoscelis adeliae (Adelie penguin),115,11,86,,InterPro:IPR035076
A0A093SX25,UPAR/Ly6 domain-containing protein,Phalacrocorax carbo (Great cormorant),104,4,75,,InterPro:IPR035076
A0A093T2Q1,UPAR/Ly6 domain-containing protein,Manacus vitellinus (golden-collared manakin),86,2,79,,InterPro:IPR035076
A0A093TH19,UPAR/Ly6 domain-containing protein,Phalacrocorax carbo (Great cormorant),110,4,81,,InterPro:IPR035076
A0A094KXV1,Snake toxin/toxin-like domain-containing protein,Antrostomus carolinensis (Chuck-will's-widow),91,4,85,,InterPro:IPR035076
A0A094KYD6,UPAR/Ly6 domain-containing protein,Antrostomus carolinensis (Chuck-will's-widow),109,3,80,,InterPro:IPR035076
A0A094KYJ5,UPAR/Ly6 domain-containing protein,Podiceps cristatus (Great crested grebe),109,4,79,,InterPro:IPR035076
A0A094L5C5,Snake toxin/toxin-like domain-containing protein,Podiceps cristatus (Great crested grebe),108,21,102,,InterPro:IPR035076
A0A094LDA7,UPAR/Ly6 domain-containing protein,Antrostomus carolinensis (Chuck-will's-widow),112,7,82,,InterPro:IPR035076
A0A094MCM1,UPAR/Ly6 domain-containing protein,Antrostomus carolinensis (Chuck-will's-widow),107,4,79,,InterPro:IPR035076
A0A094ZSP5,Snake toxin/toxin-like domain-containing protein,Schistosoma haematobium (Blood fluke),124,26,96,,InterPro:IPR035076
A0A095AUM3,Snake toxin/toxin-like domain-containing protein,Schistosoma haematobium (Blood fluke),112,15,85,,InterPro:IPR035076
A0A096LQF1,UPAR/Ly6 domain-containing protein,Poecilia formosa (Amazon molly),209,113,186,,InterPro:IPR035076
A0A096M1M4,UPAR/Ly6 domain-containing protein,Poecilia formosa (Amazon molly),199,113,176,,InterPro:IPR035076
A0A096M2V8,UPAR/Ly6 domain-containing protein,Poecilia formosa (Amazon molly),199,112,176,,InterPro:IPR035076
A0A096MJ36,UPAR/Ly6 domain-containing protein,Rattus norvegicus (Rat),115,16,84,,InterPro:IPR035076
A0A096MJS6,UPAR/Ly6 domain-containing protein,Rattus norvegicus (Rat),179,70,148,,InterPro:IPR035076
A0A096MK57,Snake toxin/toxin-like domain-containing protein,Rattus norvegicus (Rat),88,23,57,,InterPro:IPR035076
A0A096MSF9,UPAR/Ly6 domain-containing protein,Papio anubis (Olive baboon),268,164,236,,InterPro:IPR035076
A0A096MUG9,UPAR/Ly6 domain-containing protein,Papio anubis (Olive baboon),131,21,99,,InterPro:IPR035076
A0A096NF68,Snake toxin/toxin-like domain-containing protein,Papio anubis (Olive baboon),184,63,137,,InterPro:IPR035076
A0A096NGP0,UPAR/Ly6 domain-containing protein,Papio anubis (Olive baboon),127,23,100,,InterPro:IPR035076
A0A096NQH9,UPAR/Ly6 domain-containing protein,Papio anubis (Olive baboon),117,17,87,,InterPro:IPR035076
A0A097F1I7,Snake toxin/toxin-like domain-containing protein,Fasciola hepatica (Liver fluke),122,26,97,,InterPro:IPR035076
A0A097F1L5,Snake toxin/toxin-like domain-containing protein,Fasciola hepatica (Liver fluke),122,26,97,,InterPro:IPR035076
A0A097F1N1,Snake toxin/toxin-like domain-containing protein,Fasciola hepatica (Liver fluke),122,26,97,,InterPro:IPR035076
A0A098LWV2,Snake toxin/toxin-like domain-containing protein,Opheodrys aestivus,91,21,90,,InterPro:IPR035076
A0A098LWY8,Snake toxin/toxin-like domain-containing protein,Pantherophis guttatus (Corn snake),62,2,61,,InterPro:IPR035076
A0A098LWZ2,Snake toxin/toxin-like domain-containing protein,Pantherophis guttatus (Corn snake),91,21,90,,InterPro:IPR035076
A0A098LWZ6,Snake toxin/toxin-like domain-containing protein,Pantherophis guttatus (Corn snake),91,21,90,,InterPro:IPR035076
A0A098LX08,UPAR/Ly6 domain-containing protein,Pantherophis guttatus (Corn snake),127,21,98,,InterPro:IPR035076
A0A098LY58,UPAR/Ly6 domain-containing protein,Eublepharis macularius (Leopard gecko),126,21,96,,InterPro:IPR035076
A0A098LY67,Snake toxin/toxin-like domain-containing protein,Python regius (Ball python),93,21,92,,InterPro:IPR035076
A0A098LYD0,Snake toxin/toxin-like domain-containing protein,Opheodrys aestivus,91,21,90,,InterPro:IPR035076
A0A099YV38,UPAR/Ly6 domain-containing protein,Tinamus guttatus (White-throated tinamou),112,7,82,,InterPro:IPR035076
A0A099YV42,UPAR/Ly6 domain-containing protein,Tinamus guttatus (White-throated tinamou),104,5,75,,InterPro:IPR035076
A0A099YX88,UPAR/Ly6 domain-containing protein,Tinamus guttatus (White-throated tinamou),110,4,81,,InterPro:IPR035076
A0A099YXH0,UPAR/Ly6 domain-containing protein,Tinamus guttatus (White-throated tinamou),109,4,79,,InterPro:IPR035076
A0A099YYV4,Snake toxin/toxin-like domain-containing protein,Tinamus guttatus (White-throated tinamou),78,4,78,,InterPro:IPR035076
A0A099YZV6,UPAR/Ly6 domain-containing protein,Tinamus guttatus (White-throated tinamou),109,5,80,,InterPro:IPR035076
A0A0A0A8X3,UPAR/Ly6 domain-containing protein,Charadrius vociferus (Killdeer),109,4,79,,InterPro:IPR035076
A0A0A0AAC7,UPAR/Ly6 domain-containing protein,Charadrius vociferus (Killdeer),104,4,75,,InterPro:IPR035076
A0A0A0AAD1,UPAR/Ly6 domain-containing protein,Charadrius vociferus (Killdeer),112,7,82,,InterPro:IPR035076
A0A0A0AAV0,Snake toxin/toxin-like domain-containing protein,Charadrius vociferus (Killdeer),78,4,78,,InterPro:IPR035076
A0A0A0AAV4,UPAR/Ly6 domain-containing protein,Charadrius vociferus (Killdeer),103,21,97,,InterPro:IPR035076
A0A0A0ABZ2,UPAR/Ly6 domain-containing protein,Charadrius vociferus (Killdeer),110,4,81,,InterPro:IPR035076
A0A0A0ADE2,UPAR/Ly6 domain-containing protein,Charadrius vociferus (Killdeer),114,10,85,,InterPro:IPR035076
A0A0A8K8F0,Snake toxin/toxin-like domain-containing protein,Homo sapiens (Human),223,100,180,,InterPro:IPR035076
A0A0B2VQR9,Snake toxin/toxin-like domain-containing protein,Toxocara canis (Canine roundworm),165,66,126,,InterPro:IPR035076
A0A0B8RSZ2,Snake toxin/toxin-like domain-containing protein,Philothamnus irregularis (brown tree snake),127,37,89,,InterPro:IPR035076
A0A0B8RV99,Snake toxin/toxin-like domain-containing protein,Philothamnus irregularis (brown tree snake),105,37,103,,InterPro:IPR035076
A0A0B8RVA2,Snake toxin/toxin-like domain-containing protein,Philothamnus irregularis (brown tree snake),105,37,103,,InterPro:IPR035076
A0A0B8RYW4,Snake toxin/toxin-like domain-containing protein,Philothamnus irregularis (brown tree snake),105,37,103,,InterPro:IPR035076
A0A0B8RYY9,Snake toxin/toxin-like domain-containing protein,Philothamnus irregularis (brown tree snake),105,37,103,,InterPro:IPR035076
A0A0B8RZX9,Snake toxin/toxin-like domain-containing protein,Philothamnus irregularis (brown tree snake),105,37,103,,InterPro:IPR035076
A0A0B8RZY0,Snake toxin/toxin-like domain-containing protein,Philothamnus irregularis (brown tree snake),105,37,103,,InterPro:IPR035076
A0A0C5PW19,Fibrinogen C-terminal domain-containing protein,Mytilus galloprovincialis (Mediterranean mussel),428,22,95,,InterPro:IPR035076
A0A0D6L569,Snake toxin/toxin-like domain-containing protein,Ancylostoma ceylanicum,118,23,81,,InterPro:IPR035076
A0A0D8XP23,Snake toxin/toxin-like domain-containing protein,Dictyocaulus viviparus (Bovine lungworm),155,57,116,,InterPro:IPR035076
A0A0D9R9U8,Snake toxin/toxin-like domain-containing protein,Chlorocebus sabaeus (Green monkey),210,89,163,,InterPro:IPR035076
A0A0D9R9X3,UPAR/Ly6 domain-containing protein,Chlorocebus sabaeus (Green monkey),131,21,99,,InterPro:IPR035076
A0A0D9RA07,UPAR/Ly6 domain-containing protein,Chlorocebus sabaeus (Green monkey),125,21,93,,InterPro:IPR035076
A0A0D9RA23,UPAR/Ly6 domain-containing protein,Chlorocebus sabaeus (Green monkey),127,23,100,,InterPro:IPR035076
A0A0D9RA48,Snake toxin/toxin-like domain-containing protein,Chlorocebus sabaeus (Green monkey),165,42,122,,InterPro:IPR035076
A0A0D9RA72,UPAR/Ly6 domain-containing protein,Chlorocebus sabaeus (Green monkey),125,21,101,,InterPro:IPR035076
A0A0K2VB75,Snake toxin/toxin-like domain-containing protein,Lepeophtheirus salmonis (Salmon louse),93,21,72,,InterPro:IPR035076
A0A0L7KYE0,Snake toxin/toxin-like domain-containing protein,Operophtera brumata (Winter moth),99,24,90,,InterPro:IPR035076
A0A0N4T050,Snake toxin/toxin-like domain-containing protein,Brugia pahangi (Filarial nematode worm),94,3,69,,InterPro:IPR035076
A0A0N4Y7N9,Snake toxin/toxin-like domain-containing protein,Nippostrongylus brasiliensis (Rat hookworm),175,20,71,,InterPro:IPR035076
A0A0N5AXK7,Snake toxin/toxin-like domain-containing protein,Syphacia muris,143,45,104,,InterPro:IPR035076
A0A0N5DAC9,Snake toxin/toxin-like domain-containing protein,Thelazia callipaeda (Oriental eyeworm),154,53,115,,InterPro:IPR035076
A0A0N8E6G7,Snake toxin/toxin-like domain-containing protein,Daphnia magna,169,44,136,,InterPro:IPR035076
A0A0N8JV02,Snake toxin/toxin-like domain-containing protein,Scleropages formosus (Asian bonytongue),123,8,98,,InterPro:IPR035076
A0A0P6CP33,Snake toxin/toxin-like domain-containing protein,Daphnia magna,149,24,116,,InterPro:IPR035076
A0A0P6J189,Ly-6/neurotoxin-like protein 1,Heterocephalus glaber (Naked mole rat),116,21,92,,InterPro:IPR035076
A0A0P6J2F5,UPAR/Ly6 domain-containing protein,Heterocephalus glaber (Naked mole rat),134,25,98,,InterPro:IPR035076
A0A0P6JXP9,UPAR/Ly6 domain-containing protein,Heterocephalus glaber (Naked mole rat),222,113,190,,InterPro:IPR035076
A0A0P7WEB4,Snake toxin/toxin-like domain-containing protein,Scleropages formosus (Asian bonytongue),121,14,82,,InterPro:IPR035076
A0A0Q3MDD0,Snake toxin/toxin-like domain-containing protein,Amazona aestiva (Blue-fronted Amazon parrot),98,3,66,,InterPro:IPR035076
A0A0Q3MDE2,Snake toxin/toxin-like domain-containing protein,Amazona aestiva (Blue-fronted Amazon parrot),127,21,98,,InterPro:IPR035076
A0A0Q3ME66,UPAR/Ly6 domain-containing protein,Amazona aestiva (Blue-fronted Amazon parrot),124,19,94,,InterPro:IPR035076
A0A0Q3PIF1,UPAR/Ly6 domain-containing protein,Amazona aestiva (Blue-fronted Amazon parrot),225,21,59,,InterPro:IPR035076
A0A0Q3PIF1,UPAR/Ly6 domain-containing protein,Amazona aestiva (Blue-fronted Amazon parrot),225,85,173,,InterPro:IPR035076
A0A0Q3R5I0,UPAR/Ly6 domain-containing protein,Amazona aestiva (Blue-fronted Amazon parrot),127,22,97,,InterPro:IPR035076
A0A0Q3TJ93,Snake toxin/toxin-like domain-containing protein,Amazona aestiva (Blue-fronted Amazon parrot),127,21,95,,InterPro:IPR035076
A0A0Q3US67,UPAR/Ly6 domain-containing protein,Amazona aestiva (Blue-fronted Amazon parrot),126,21,96,,InterPro:IPR035076
A0A0R3RP99,Snake toxin/toxin-like domain-containing protein,Elaeophora elaphi,95,17,83,,InterPro:IPR035076
A0A0R4IAR1,UPAR/Ly6 domain-containing protein,Danio rerio (Zebrafish),198,108,175,,InterPro:IPR035076
A0A0R4IAR1,UPAR/Ly6 domain-containing protein,Danio rerio (Zebrafish),198,20,92,,InterPro:IPR035076
A0A0R4IW80,UPAR/Ly6 domain-containing protein,Danio rerio (Zebrafish),200,112,177,,InterPro:IPR035076
A0A0R4IXU5,Snake toxin/toxin-like domain-containing protein,Danio rerio (Zebrafish),87,32,87,,InterPro:IPR035076
A0A0T6B8I4,Snake toxin/toxin-like domain-containing protein,Oryctes borbonicus,145,24,116,,InterPro:IPR035076
A0A0X3NTR1,Snake toxin/toxin-like domain-containing protein,Schistocephalus solidus (Tapeworm),128,35,104,,InterPro:IPR035076
A0A0X3PP27,Snake toxin/toxin-like domain-containing protein,Schistocephalus solidus (Tapeworm),155,41,109,,InterPro:IPR035076
A0A146UWL8,Snake toxin/toxin-like domain-containing protein,Fundulus heteroclitus (Killifish),87,20,87,,InterPro:IPR035076
A0A151P856,UPAR/Ly6 domain-containing protein,Alligator mississippiensis (American alligator),123,21,98,,InterPro:IPR035076
A0A151P865,UPAR/Ly6 domain-containing protein,Alligator mississippiensis (American alligator),109,21,97,,InterPro:IPR035076
A0A151P871,UPAR/Ly6 domain-containing protein,Alligator mississippiensis (American alligator),129,21,98,,InterPro:IPR035076
A0A151P8A2,UPAR/Ly6 domain-containing protein,Alligator mississippiensis (American alligator),126,21,96,,InterPro:IPR035076
A0A151P8B2,UPAR/Ly6 domain-containing protein,Alligator mississippiensis (American alligator),125,21,94,,InterPro:IPR035076
A0A151P8D3,UPAR/Ly6 domain-containing protein,Alligator mississippiensis (American alligator),116,11,86,,InterPro:IPR035076
A0A151P8H2,UPAR/Ly6 domain-containing protein,Alligator mississippiensis (American alligator),126,21,96,,InterPro:IPR035076
A0A151P8P6,UPAR/Ly6 domain-containing protein,Alligator mississippiensis (American alligator),128,21,98,,InterPro:IPR035076
A0A151P955,Snake toxin/toxin-like domain-containing protein,Alligator mississippiensis (American alligator),125,21,94,,InterPro:IPR035076
A0A158PED4,Snake toxin/toxin-like domain-containing protein,Angiostrongylus costaricensis (Nematode worm),139,41,100,,InterPro:IPR035076
A0A162P696,Snake toxin/toxin-like domain-containing protein,Daphnia magna,149,24,116,,InterPro:IPR035076
A0A182EH79,Snake toxin/toxin-like domain-containing protein,Onchocerca ochengi (Filarial nematode worm),124,25,85,,InterPro:IPR035076
A0A183DB77,Snake toxin/toxin-like domain-containing protein,Gongylonema pulchrum,104,14,80,,InterPro:IPR035076
A0A183LDF8,Snake toxin/toxin-like domain-containing protein,Schistosoma margrebowiei,150,50,124,,InterPro:IPR035076
A0A183LF91,Snake toxin/toxin-like domain-containing protein,Schistosoma margrebowiei,73,5,45,,InterPro:IPR035076
A0A183NZU0,Snake toxin/toxin-like domain-containing protein,Schistosoma mattheei,109,11,81,,InterPro:IPR035076
A0A193CHL4,Snake toxin/toxin-like domain-containing protein,Philothamnus irregularis (brown tree snake),105,37,103,,InterPro:IPR035076
A0A193CHM0,Snake toxin/toxin-like domain-containing protein,Philothamnus irregularis (brown tree snake),105,37,103,,InterPro:IPR035076
A0A1A6GDE0,Snake toxin/toxin-like domain-containing protein,Neotoma lepida (Desert woodrat),137,2,51,,InterPro:IPR035076
A0A1A6GDG2,UPAR/Ly6 domain-containing protein,Neotoma lepida (Desert woodrat),123,19,96,,InterPro:IPR035076
A0A1A6GEI9,Ly-6/neurotoxin-like protein 1,Neotoma lepida (Desert woodrat),180,85,156,,InterPro:IPR035076
A0A1A6GEJ4,UPAR/Ly6 domain-containing protein,Neotoma lepida (Desert woodrat),197,71,150,,InterPro:IPR035076
A0A1A6GES9,UPAR/Ly6 domain-containing protein,Neotoma lepida (Desert woodrat),202,96,168,,InterPro:IPR035076
A0A1A6GES9,UPAR/Ly6 domain-containing protein,Neotoma lepida (Desert woodrat),202,13,47,,InterPro:IPR035076
A0A1A6GET3,Snake toxin/toxin-like domain-containing protein,Neotoma lepida (Desert woodrat),110,24,100,,InterPro:IPR035076
A0A1A6GG49,UPAR/Ly6 domain-containing protein,Neotoma lepida (Desert woodrat),123,21,93,,InterPro:IPR035076
A0A1A6GZI3,UPAR/Ly6 domain-containing protein,Neotoma lepida (Desert woodrat),136,27,105,,InterPro:IPR035076
A0A1A6HEF6,Snake toxin/toxin-like domain-containing protein,Neotoma lepida (Desert woodrat),248,113,188,,InterPro:IPR035076
A0A1A7WVX1,Snake toxin/toxin-like domain-containing protein,Iconisemion striatum,77,20,77,,InterPro:IPR035076
A0A1A7XC56,UPAR/Ly6 domain-containing protein,Iconisemion striatum,243,125,194,,InterPro:IPR035076
A0A1A8AU05,UPAR/Ly6 domain-containing protein,Nothobranchius furzeri (Turquoise killifish),205,113,182,,InterPro:IPR035076
A0A1A8B975,Snake toxin/toxin-like domain-containing protein,Nothobranchius furzeri (Turquoise killifish),77,20,77,,InterPro:IPR035076
A0A1A8CMB6,Snake toxin/toxin-like domain-containing protein,Nothobranchius kadleci (African annual killifish),78,21,78,,InterPro:IPR035076
A0A1A8DCA6,Snake toxin/toxin-like domain-containing protein,Nothobranchius kadleci (African annual killifish),78,21,78,,InterPro:IPR035076
A0A1A8G7U5,Snake toxin/toxin-like domain-containing protein,Nothobranchius korthausae,78,21,78,,InterPro:IPR035076
A0A1A8I9R8,Snake toxin/toxin-like domain-containing protein,Nothobranchius kuhntae (Beira killifish),78,21,78,,InterPro:IPR035076
A0A1A8IEW4,UPAR/Ly6 domain-containing protein,Nothobranchius kuhntae (Beira killifish),204,112,181,,InterPro:IPR035076
A0A1A8IJS4,Snake toxin/toxin-like domain-containing protein,Nothobranchius kuhntae (Beira killifish),97,21,89,,InterPro:IPR035076
A0A1A8MUI1,Snake toxin/toxin-like domain-containing protein,Nothobranchius pienaari,88,20,87,,InterPro:IPR035076
A0A1A8U8Z2,Snake toxin/toxin-like domain-containing protein,Nothobranchius furzeri (Turquoise killifish),88,20,87,,InterPro:IPR035076
A0A1B0B9Q4,Snake toxin/toxin-like domain-containing protein,Glossina palpalis gambiensis,137,48,115,,InterPro:IPR035076
A0A1B6JG77,Snake toxin/toxin-like domain-containing protein,Homalodisca liturata,126,1,93,,InterPro:IPR035076
A0A1D1UV34,Snake toxin/toxin-like domain-containing protein,Ramazzottius varieornatus (Water bear),190,59,145,,InterPro:IPR035076
A0A1D5PBH3,Uncharacterized protein,Gallus gallus (Chicken),126,21,96,,InterPro:IPR035076
A0A1I7RP16,Snake toxin/toxin-like domain-containing protein,Bursaphelenchus xylophilus (Pinewood nematode worm),115,25,93,,InterPro:IPR035076
A0A1I7UXU8,Snake toxin/toxin-like domain-containing protein,Caenorhabditis tropicalis,103,14,71,,InterPro:IPR035076
A0A1I7VZ37,Snake toxin/toxin-like domain-containing protein,Loa loa (Eye worm),124,25,85,,InterPro:IPR035076
A0A1I7XT67,Snake toxin/toxin-like domain-containing protein,Heterorhabditis bacteriophora (Entomopathogenic nematode),105,7,66,,InterPro:IPR035076
A0A1I7XX33,Snake toxin/toxin-like domain-containing protein,Steinernema glaseri,159,66,124,,InterPro:IPR035076
A0A1I8CZ98,Snake toxin/toxin-like domain-containing protein,Rhabditophanes sp. KR3021,172,31,95,,InterPro:IPR035076
A0A1I9GAN8,Snake toxin/toxin-like domain-containing protein,Brugia malayi (Filarial nematode worm),94,3,69,,InterPro:IPR035076
A0A1L1RJC1,Snake toxin/toxin-like domain-containing protein,Gallus gallus (Chicken),127,21,95,,InterPro:IPR035076
A0A1L8FLT4,Snake toxin/toxin-like domain-containing protein,Xenopus laevis (African clawed frog),151,27,108,,InterPro:IPR035076
A0A1L8G075,Ly6/PLAUR domain-containing protein 2,Xenopus laevis (African clawed frog),124,21,94,,InterPro:IPR035076
A0A1L8G092,Snake toxin/toxin-like domain-containing protein,Xenopus laevis (African clawed frog),132,22,92,,InterPro:IPR035076
A0A1L8G093,UPAR/Ly6 domain-containing protein,Xenopus laevis (African clawed frog),130,21,98,,InterPro:IPR035076
A0A1L8G0B0,Ly6/PLAUR domain-containing protein 2,Xenopus laevis (African clawed frog),120,21,92,,InterPro:IPR035076
A0A1L8G0B7,UPAR/Ly6 domain-containing protein,Xenopus laevis (African clawed frog),122,21,92,,InterPro:IPR035076
A0A1L8G0D8,Ly6/PLAUR domain-containing protein 2,Xenopus laevis (African clawed frog),116,21,88,,InterPro:IPR035076
A0A1S3AHD4,Snake toxin/toxin-like domain-containing protein,Erinaceus europaeus (Western European hedgehog),273,63,138,,InterPro:IPR035076
